"id","cleaned_genres","rating","reviews","salesrank","first_genre","num_main_genres"
12122,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue|Authors, A-Z|( K )|Kanon, Joseph",4,40,26151,"Literature & Fiction",2
12134,"Religion & Spirituality|Christianity|Bibles|Translations|New Revised Standard|Specific Types|Study Bibles|Reference|Bible Study|General",4.5,44,18825,"Religion & Spirituality",2
12151,"Children's Books|Literature|Classics by Age|General|Humorous|People & Places|Holidays & Festivals|Christmas|Fiction|Ages 9-12",5,70,472988,"Children's Books",1
12152,"Literature & Fiction|World Literature|United States|African American|General|Contemporary|Nonfiction|Social Sciences|Special Groups|African-American Studies|Tyree, Omar",2,160,22090,"Literature & Fiction",2
12222,"Nonfiction|Philosophy|General|Medieval Thought|Politics|Ideologies|Communism & Socialism|Religion & Spirituality|Authors, A-Z|( M )|More, Thomas",4.5,43,214957,"Nonfiction",2
12310,"Literature & Fiction|World Literature|British|Classics|Austen, Jane|General|Books on CD|Authors, A-Z|( A )",4.5,82,533494,"Literature & Fiction",2
12374,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Science Fiction|General|Ages 9-12|Teens|Authors, A-Z|( V )|Vande Velde, Vivian",4.5,37,292483,"Children's Books",3
12562,"Mystery & Thrillers|Authors, A-Z|( P )|Patterson, Richard North|Literature & Fiction|Genre Fiction|Political",3.5,82,470338,"Mystery & Thrillers",2
12604,"Entertainment|Games|General|Science Fiction & Fantasy|Authors, A-Z|( R )|Rabe, Jean|Fantasy|Series|Gaming|Dungeons & Dragons|Dragonlance",3,62,543129,"Entertainment",2
12606,"Literature & Fiction|World Literature|British|Shakespeare|Authors, A-Z|( S )|Shakespeare, William|General|Paperback",4,142,1323459,"Literature & Fiction",1
12839,"Biographies & Memoirs|General|Leaders & Notable People|Political|Reference & Collections|Specific Groups|Women|Outdoors & Nature|Environment|Conservation",4,77,50211,"Biographies & Memoirs",2
12916,"Health, Mind & Body|Self-Help|General|Memory Improvement|Success|Professional & Technical|Professional Science|Behavioral Sciences|Cognitive Psychology|Reference|Science|Cognitive Science",3.5,53,1628,"Health, Mind & Body",4
13007,"Biographies & Memoirs|Professionals & Academics|Sociologists|Nonfiction|Social Sciences|Sociology|General",4.5,181,54585,"Biographies & Memoirs",2
13039,"Religion & Spirituality|Christianity|Theology|General|Spirituality|Inspirational|Soteriology|Authors, A-Z|( M )|Manning, Brennan",4.5,85,3042,"Religion & Spirituality",1
13268,"Mystery & Thrillers|Mystery|General|Thrillers|Psychological & Suspense|Suspense|Medicine",3.5,55,8384,"Mystery & Thrillers",2
13400,"Literature & Fiction|Authors, A-Z|( H )|Hesse, Hermann",4.5,108,1364659,"Literature & Fiction",1
13413,"Biographies & Memoirs|Arts & Literature|Authors|General",3.5,32,56426,"Biographies & Memoirs",1
13416,"Literature & Fiction|General|Classics|Literary|Poetry|Epic|Books on CD|Poetry & Drama|Authors, A-Z|( H )|Heaney, Seamus",4.5,196,29199,"Literature & Fiction",2
13437,"Literature & Fiction|General|Literary|Religion & Spirituality|Fiction",4.5,58,679719,"Literature & Fiction",2
13438,"Literature & Fiction|Drama|British & Irish",4.5,33,51650,"Literature & Fiction",1
13450,"Computers & Internet|Databases|Specific Databases|SQL|General|Microsoft|Development|SQL Server|Database Management Systems|Programming",2,79,281391,"Computers & Internet",1
13690,"Literature & Fiction|World Literature|United States|Classics|General|Hispanic|Literary|Short Stories|Latin American|Authors, A-Z|( C )|Cisneros, Sandra|Book Clubs",4,60,10953,"Literature & Fiction",1
13762,"Science Fiction & Fantasy|Science Fiction|General|Series|Authors, A-Z|( C )|Card, Orson Scott|Paperback",4,36,121796,"Science Fiction & Fantasy",1
13873,"Literature & Fiction|General|Literary",4.5,32,345321,"Literature & Fiction",1
13933,"Science Fiction & Fantasy|Fantasy|General|Series",4.5,215,94549,"Science Fiction & Fantasy",1
13934,"Science Fiction & Fantasy|Authors, A-Z|( H )|Hubbard, L. Ron|Science Fiction|Adventure|General",3.5,419,96467,"Science Fiction & Fantasy",1
14090,"Books on Tape|Horror|Authors, A-Z|( G )|Gaiman, Neil|General|Science Fiction & Fantasy|Fantasy|Contemporary",4.5,454,272310,"Books on Tape",3
14144,"Literature & Fiction|General|Contemporary|Literary",4,36,108767,"Literature & Fiction",1
14151,"History|Military|General|Parenting & Families|Family Relationships|Fatherhood|Biographies & Memoirs|Professionals & Academics|Journalists|World War II",4.5,55,236106,"History",3
14299,"Books on Tape|Children's Books|General|Literature & Fiction|Unabridged|Mystery & Thrillers|Mystery|Cat Sleuths|Series|Authors, A-Z|( B )|Braun, Lilian Jackson",4.5,35,62103,"Books on Tape",4
14312,"Literature & Fiction|General|Classics|Genre Fiction|Historical|Religion & Spirituality|Authors, A-Z|( D )|Dostoyevsky, Fyodor",4.5,75,1522794,"Literature & Fiction",2
14517,"Literature & Fiction|General|Contemporary|Genre Fiction|Family Saga|Oprah's Book Club®|1997|Book Clubs|Popular Fiction",3,245,109530,"Literature & Fiction",1
14523,"Literature & Fiction|World Literature|United States|History & Criticism|Hispanic|Criticism & Theory|General|Reference|Education|Book Notes",3.5,485,606588,"Literature & Fiction",2
14527,"Business & Investing|General|Investing|Introduction|Science|Mathematics|Chaos & Systems|Professional & Technical|Professional Science|Home & Office|Business & Investing Books",3,33,550791,"Business & Investing",3
14565,"History|Ancient|Early Civilization|General|Religion & Spirituality|Christianity|Church History|Theology|Christology",3.5,99,8783,"History",2
14568,"Business & Investing|Management & Leadership|Leadership|History|Military|General|Literature & Fiction|Contemporary|Genre Fiction|War",4.5,94,26245,"Business & Investing",3
14658,"Mystery & Thrillers|Thrillers|Suspense|Religion & Spirituality|Fiction|General",4.5,32,253431,"Mystery & Thrillers",2
14698,"Mystery & Thrillers|Authors, A-Z|( E )|Ellroy, James",4.5,111,1942257,"Mystery & Thrillers",1
14743,"Science Fiction & Fantasy|Authors, A-Z|( M )|Miller, Frank|Science Fiction|Adventure|General|Comics & Graphic Novels|Publishers|DC Comics|Graphic Novels|Superheroes",3,191,264454,"Science Fiction & Fantasy",2
14887,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Science Fiction|High Tech|Teens|Fantasy|Series|General|Authors, A-Z|( A )|Asimov, Isaac",4.5,276,504837,"Children's Books",3
14890,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Technothrillers",4.5,48,334386,"Literature & Fiction",2
14906,"Literature & Fiction|General|Contemporary|Authors, A-Z|( T )|Tyler, Anne",4,62,407042,"Literature & Fiction",1
15099,"Religion & Spirituality|Christianity|Catholicism|General|Religious Studies|Controversial Knowledge|Occult|Unexplained Mysteries",3.5,62,283310,"Religion & Spirituality",1
15103,"Biographies & Memoirs|General|Specific Groups|Women|Nonfiction|Social Sciences|Sociology|Women's Studies",4.5,51,411480,"Biographies & Memoirs",2
15105,"Mystery & Thrillers|Thrillers|General|Legal",4.5,32,218555,"Mystery & Thrillers",1
15108,"Biographies & Memoirs|Arts & Literature|Composers & Musicians|General|Pop|Entertainers|Entertainment|Music|Musical Genres|Popular|Pop Culture",2.5,32,862875,"Biographies & Memoirs",2
15212,"Books on Tape|Children's Books|General|Literature & Fiction|World Literature|British|Classics|Dickens, Charles|Genre Fiction|Family Saga|Authors, A-Z|( D )|Books on CD|Children's Fiction",4.5,124,927999,"Books on Tape",4
15217,"Children's Books|Literature|Classics by Age|General|Humorous|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Family Life|Multigenerational|Fiction|Ages 9-12|Authors & Illustrators, A-Z|( B )|Blake, Quentin|( D )|Dahl, Roald",4.5,50,11370,"Children's Books",1
15229,"Nonfiction|Philosophy|Consciousness & Thought|General|Religion & Spirituality|Buddhism|Other Eastern Religions|Movements|Humanism",4.5,61,10442,"Nonfiction",2
15489,"Mystery & Thrillers|Mystery|Hard-Boiled|Thrillers|Suspense|Authors, A-Z|( C )|Crais, Robert|General",4.5,170,20671,"Mystery & Thrillers",1
15532,"History|Jewish|Holocaust|Nonfiction|Philosophy|General|Health, Mind & Body|Psychology & Counseling|Religion & Spirituality|Religious Studies|Psychology|Authors, A-Z|( F )|Frankl, Viktor E.|Biographies & Memoirs|Ethnic & National",4.5,194,257,"History",5
15603,"Religion & Spirituality|Christianity|Church History|General|Authors, A-Z|( L )|Lucado, Max|Paperback",4.5,35,687350,"Religion & Spirituality",1
15672,"Science Fiction & Fantasy|Science Fiction|Adventure|General",4,66,198564,"Science Fiction & Fantasy",1
15719,"Business & Investing|Industries & Professions|MIS|Engineering|Industrial, Manufacturing & Operational Systems|Quality Control",5,82,114888,"Business & Investing",2
15810,"Books on Tape|Religion & Spirituality|Christianity|General|Inspiration & Philosophy|Health, Mind & Body|Relationships|Interpersonal Relations|Love & Romance|Christian Living|Dating & Single Life|Parenting & Families|Family Relationships",4,491,469629,"Books on Tape",4
15834,"Science Fiction & Fantasy|Authors, A-Z|( Z )|Zelazny, Roger|Fantasy|General|Series|Amber",4.5,153,6452,"Science Fiction & Fantasy",1
15843,"Health, Mind & Body|Psychology & Counseling|General|History",3.5,50,188634,"Health, Mind & Body",2
16003,"Literature & Fiction|World Literature|United States|Asian American|General|Tan, Amy|Authors, A-Z|( T )",4,137,1083711,"Literature & Fiction",1
16121,"Books on Tape|Languages|German|Nonfiction|General|Biographies & Memoirs|Professionals & Academics|Military & Spies|History|Military|Aviation|United States|Russia|Europe|Germany|World War II|Leaders & Notable People",3,154,598037,"Books on Tape",4
16124,"Biographies & Memoirs|Arts & Literature|Authors|Composers & Musicians|Rock|Nonfiction|Social Sciences|Popular Culture|Sociology|General|Historical|United States",4.5,35,192981,"Biographies & Memoirs",2
16259,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|People & Places|Family Life|Orphans & Foster Homes|Sports & Activities|Activities & Toys|Ages 9-12|General",4.5,51,1197561,"Children's Books",1
16268,"Literature & Fiction|World Literature|British|Classics|Dickens, Charles|General|Authors, A-Z|( D )|Paperback",3.5,51,885585,"Literature & Fiction",1
16369,"Mystery & Thrillers|Mystery|General|Thrillers|Suspense|Authors, A-Z|( D )|Deaver, Jeffery|Hardcover|Large Print|Literature & Fiction",3,77,1414985,"Mystery & Thrillers",2
16375,"Mystery & Thrillers|Thrillers|Suspense",4.5,42,42650,"Mystery & Thrillers",1
16383,"Biographies & Memoirs|Arts & Literature|Entertainers|Entertainment|Television|Guides & Reviews|History & Criticism|Shows|1990's through 2004",4,32,198625,"Biographies & Memoirs",2
16389,"Books on Tape|Health, Mind & Body|Psychology|Relaxation & Meditation|Nonfiction|General|Religion & Spirituality|Mental Health|Codependency|Alternative Medicine|Meditation|Self-Help|Spirituality|Devotionals|Relationships",5,42,604820,"Books on Tape",4
16475,"Biographies & Memoirs|General|Professionals & Academics|Educators|Specific Groups|Women|Nonfiction|Education|Elementary School|Pedagogy",4,115,18787,"Biographies & Memoirs",2
16486,"Arts & Photography|Photography|Photographers, A-Z|General|Photo Essays|Portraits|Categories|Camera & Photo|Photography Books",4.5,37,52031,"Arts & Photography",1
16496,"Literature & Fiction|Poetry|General",4,34,1121840,"Literature & Fiction",1
16497,"Literature & Fiction|General|Contemporary",4,42,199259,"Literature & Fiction",1
16517,"Computers & Internet|Certification Central|Exams|Java|Networking|Programming|General|O'Reilly|Network Administration",3.5,33,63580,"Computers & Internet",2
16566,"Children's Books|People & Places|Family Life|General|Social Situations|Friendship|Fiction|Ages 9-12|Teens|Authors, A-Z|( A )|Almond, David",4.5,146,504192,"Children's Books",2
16589,"Computers & Internet|Certification Central|Publisher|Sybex|Networking|Networks, Protocols & API's|Bridges & Routers|Networks|Exams|CCNA|General|New & Used Textbooks|Computer Science & Information Systems",4.5,503,214609,"Computers & Internet",1
16769,"Health, Mind & Body|Self-Help|Personal Transformation|Stress Management|Personal Health|Stress|Don't Sweat the Small Stuff|Authors, A-Z|Carlson, Richard|General|Books on CD|( C )|Self Help",4.5,212,331531,"Health, Mind & Body",2
16770,"Religion & Spirituality|Earth-Based Religions|Wicca|Witchcraft|New Age|General|Other Practices|Ritual|Religious Studies|Comparative Religion|Paganism|Authors, A-Z|( R )|Ravenwolf, Silver|Spirituality|Personal Transformation",3.5,363,8739,"Religion & Spirituality",1
16912,"Religion & Spirituality|Fiction|Historical|Authors, A-Z|( R )|Rivers, Francine|General",4.5,63,164636,"Religion & Spirituality",1
16957,"History|Military|Vietnam War|Asia|Korea, North|General|Vietnam|Korean War|Campaigns|Personal Narratives",4.5,33,141611,"History",1
17314,"Reference|Education|Test Guides - College & University|SAT & PSAT",3.5,35,337076,"Reference",1
17322,"Nonfiction|Philosophy|General|Political|Politics|History & Theory",3.5,47,52435,"Nonfiction",1
17538,"Health, Mind & Body|Self-Help|General|Self-Esteem",4,72,535986,"Health, Mind & Body",1
17615,"Books on Tape|Languages|German|Literature & Fiction|General|Mystery & Thrillers|Thriller|Genre Fiction|Historical|Thrillers|Suspense|Authors, A-Z|( K )|Kanon, Joseph",3.5,70,351000,"Books on Tape",3
17701,"Books on Tape|Literature & Fiction|General|Unabridged|Comic|Contemporary",4,328,447671,"Books on Tape",2
17709,"Mystery & Thrillers|Mystery|General|Thrillers|Suspense|Authors, A-Z|( G )|Grafton, Sue|Paperback|Large Print|Literature & Fiction",4,36,218641,"Mystery & Thrillers",2
18005,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Royalty|Teens|Science Fiction & Fantasy|Fantasy|Science Fiction|Literature & Fiction|General|Authors, A-Z|( B )|Bauer, Joan",4.5,133,73119,"Children's Books",4
18043,"Children's Books|Ages 9-12|General",4.5,56,39310,"Children's Books",1
18053,"Children's Books|Baby-3|Basic Concepts|Size & Shape|Fiction|Time|Board Books|Animals|Bugs & Spiders|People & Places|Social Situations|Manners|Ages 4-8|General|Authors & Illustrators, A-Z|( C )|Carle, Eric|Issues|Social Skills",3.5,44,21217,"Children's Books",1
18208,"Children's Books|Literature|Humorous|Popular Culture|People & Places|Royalty|Teens|Literature & Fiction|General|Authors, A-Z|( C )|Cabot, Meg",4.5,484,15805,"Children's Books",3
18283,"Biographies & Memoirs|General|Historical|Leaders & Notable People|Political|Religious|History|Asia|India|Religion & Spirituality|Hinduism|Gandhi|Authors, A-Z|( G )|People, A-Z|Gandhi, Mahatma",4.5,56,2087,"Biographies & Memoirs",3
18471,"Mystery & Thrillers|Police Procedurals|Thrillers|General|Authors, A-Z|( P )|Patterson, James|Hardcover",3,332,23079,"Mystery & Thrillers",1
18534,"Nonfiction|Social Sciences|Popular Culture|Sociology|General|Women's Studies|Parenting & Families|Parenting|Teenagers",4.5,34,26095,"Nonfiction",2
18573,"Children's Books|Literature|Classics by Age|General|Ages 9-12",4.5,39,808239,"Children's Books",1
18704,"Literature & Fiction|General|Classics|Literary|Genre Fiction|Political",4.5,114,447887,"Literature & Fiction",1
18799,"Science Fiction & Fantasy|Authors, A-Z|( S )|Shinn, Sharon|Fantasy|General|Science Fiction",4.5,121,188867,"Science Fiction & Fantasy",1
18868,"Cooking, Food & Wine|General|Culinary Arts & Techniques|Reference",5,33,83077,"Cooking, Food & Wine",2
19022,"Entertainment|Humor|Cats, Dogs & Animals|Satire, Classic|Literature & Fiction|World Literature|British|20th Century|General|Classics|Literary|Short Stories|Authors, A-Z|( O )|Orwell, George|Hardcover",4.5,992,163047,"Entertainment",2
19023,"Science Fiction & Fantasy|Science Fiction|General|Series|Media Series|Star Wars|Media|Fiction|Novelizations",4.5,37,537767,"Science Fiction & Fantasy",1
19094,"Health, Mind & Body|Disorders & Diseases|Cancer|Breast Cancer|Literature & Fiction|General|Contemporary|Literary",3.5,78,351430,"Health, Mind & Body",2
19096,"Literature & Fiction|Short Stories|General|Mystery & Thrillers|Thrillers|Authors, A-Z|( M )|Moody, Rick",3.5,39,339959,"Literature & Fiction",2
19117,"Children's Books|Literature|Action & Adventure|Humorous|Ages 4-8|Picture Books|General",5,44,88899,"Children's Books",1
