"V1","V2"
"234515","276973"
"104040","145604"
"275590","278241"
"53435","235304"
"127885","336417"
"76408","249485"
"99520","142117"
"386301","390782"
"26754","107037"
"22302","145091"
"85771","255097"
"224586","224587"
"10661","113037"
"102185","376642"
"85817","394045"
"72513","113344"
"45135","330655"
"33889","294847"
"91734","94468"
"21090","170804"
"47688","369691"
"6170","97674"
"74609","127046"
"74765","107951"
"148740","335281"
"71773","163202"
"13007","291326"
"11637","385981"
"276361","317169"
"53778","190818"
"209211","238118"
"45006","337257"
"8971","401090"
"5819","20674"
"224670","259553"
"85462","390778"
"243131","341144"
"161542","365427"
"53956","306784"
"301635","283896"
"47783","302347"
"52432","67088"
"95522","227873"
"279129","168074"
"634","106181"
"160337","351350"
"265214","265419"
"145604","116051"
"28003","68873"
"62982","51145"
"316369","327166"
"63488","269122"
"14372","275670"
"37669","279372"
"7494","94301"
"126263","200297"
"186437","273161"
"213305","163418"
"90602","109971"
"91857","11095"
"68661","93485"
"102400","223757"
"397681","280670"
"267589","163934"
"2423","6455"
"369484","347026"
"183214","188371"
"399580","400045"
"173731","116732"
"212020","257994"
"133544","195186"
"124176","381846"
"131664","185965"
"325503","312697"
"102400","381472"
"8006","63488"
"62722","148374"
"99197","262639"
"203331","348957"
"354589","365080"
"59378","95862"
"6045","21046"
"92053","148897"
"28076","43799"
"217635","235538"
"151888","297621"
"61721","194850"
"68056","221933"
"14890","101504"
"313675","120931"
"113832","184596"
"71439","60667"
"192061","192063"
"125921","132670"
"159322","192401"
"268483","307478"
"683","259708"
"107495","375046"
"65218","124422"
"228180","245137"
"178728","168085"
"4120","347751"
"156807","156810"
"7723","356214"
"147069","147071"
"161590","84168"
"186312","254418"
"323033","325553"
"52824","42208"
"9535","171106"
"670","248898"
"75284","75287"
"17660","388449"
"8006","8430"
"16369","26754"
"15229","25851"
"120672","135113"
"20338","248217"
"18187","113533"
"172759","327497"
"24299","354950"
"78295","202217"
"361872","390804"
"396342","373822"
"242863","270665"
"79536","64922"
"59662","116048"
"12697","22903"
"192852","202348"
"28122","335845"
"29050","321076"
"248692","339777"
"181580","6322"
"144945","346018"
"296446","305908"
"27125","67826"
"6877","241314"
"16166","170519"
"57881","152033"
"4311","124725"
"63488","269237"
"341144","104744"
"232677","268466"
"99022","244227"
"12010","229408"
"336329","331851"
"127152","45905"
"232931","274594"
"5819","341753"
"241349","257957"
"348454","249493"
"118376","131043"
"131341","269087"
"239209","149558"
"256238","257015"
"143656","160315"
"42062","377546"
"33648","293130"
"20393","85328"
"105403","364939"
"313211","343200"
"54538","379327"
"221403","222386"
"31347","93194"
"33247","111072"
"70630","130201"
"150188","322400"
"301635","279291"
"322253","354593"
"147342","202348"
"53122","120992"
"26990","29643"
"257994","360193"
"132026","226952"
"29405","52334"
"389645","389778"
"192057","141506"
"35337","94479"
"142813","142816"
"1212","18731"
"299990","312525"
"255211","293278"
"39526","94532"
"291524","256673"
"84961","206054"
"158139","295841"
"61891","54531"
"31818","43505"
"61603","97479"
"326170","326173"
"113189","163691"
"136378","270436"
"42287","327420"
"37890","37895"
"327186","380110"
"14058","99022"
"582","263510"
"376210","376214"
"214726","324831"
"51187","264952"
"42858","84168"
"169466","321974"
"7494","114473"
"275030","353212"
"215347","224371"
"20629","186707"
"84132","221612"
"29062","379327"
"54379","355743"
"126424","363274"
"328342","328344"
"18906","68257"
"14698","244625"
"6801","381612"
"85586","10449"
"31301","174455"
"26175","336805"
"158266","264977"
"66958","71212"
"200477","321646"
"268796","268798"
"182236","362699"
"198788","284541"
"108004","55884"
"270607","218311"
"18394","18396"
"18662","130544"
"234578","244902"
"174559","294452"
"116495","201812"
"255262","295103"
"242269","291025"
"53493","114911"
"16259","30797"
"152209","233120"
"450","12457"
"185626","295731"
"288595","246844"
"358786","389958"
"12267","164111"
"150058","368345"
"12640","42033"
"174215","270574"
"151242","171402"
"248165","280670"
"133344","142396"
"52391","8715"
"328342","384060"
"108768","244206"
"8590","401953"
"21371","152209"
"184305","215027"
"339111","386998"
"190278","146401"
"62722","347868"
"11637","121476"
"73540","338076"
"330060","334206"
"142117","218012"
"269751","391267"
"284308","77024"
"57241","239660"
"10449","347751"
"146284","205642"
"101872","218012"
"375259","388848"
"9999","229468"
"50448","338168"
"192057","58566"
"28076","127410"
"88618","115615"
"121794","137824"
"294847","357146"
"136641","186013"
"24244","242891"
"28076","168720"
"108789","316403"
"162041","264640"
"331969","281441"
"18247","59348"
"76924","70360"
"208785","340207"
"20560","91022"
"17314","61194"
"90","397202"
"2384","34316"
"82937","164250"
"76217","213078"
"249032","341792"
"192364","120657"
"53645","67826"
"35328","161687"
"7296","299682"
"86485","162598"
"158577","293324"
"94479","130998"
"158266","177256"
"276302","276303"
"12916","244951"
"51563","56904"
"85429","93708"
"88959","114880"
"78293","202217"
"215982","301259"
"131664","131665"
"8006","294452"
"109732","355913"
"42058","121575"
"38789","64286"
"321171","333457"
"9659","118433"
"305959","340601"
"228180","198788"
"91108","152334"
"112487","312525"
"119665","349928"
"226169","284308"
"17507","170553"
"109005","367285"
"117822","117824"
"175434","171106"
"110656","194305"
"224587","401373"
"200477","325352"
"128608","266433"
"57689","166551"
"360802","384542"
"102623","222566"
"228681","239588"
"100635","276706"
"273062","273064"
"387578","340601"
"20393","33948"
"44312","163204"
"135843","186302"
"112261","284786"
"48807","370893"
"9716","145198"
"147500","154939"
"1212","14088"
"194287","328435"
"273081","217745"
"221090","309639"
"270225","355108"
"50574","190818"
"128790","89837"
"78908","314364"
"105393","117034"
"131588","141728"
"9339","14568"
"302019","318085"
"302997","289825"
"183214","98977"
"286583","338837"
"246349","338319"
"192725","93548"
"204189","208730"
"68445","71056"
"175458","382746"
"90020","90022"
"118609","63488"
"96570","377401"
"16174","16176"
"16769","87721"
"93469","211363"
"224601","327644"
"3163","18662"
"259861","192372"
"359376","124520"
"143525","188205"
"9771","111941"
"44028","399059"
"297007","363048"
"99515","94903"
"1316","332145"
"160150","175142"
"161590","347745"
"188235","388404"
"17556","75275"
"184595","217427"
"85080","286729"
"8949","97190"
"317929","344707"
"41697","188371"
"58740","211347"
"136020","300471"
"85462","333970"
"134409","220971"
"25549","377401"
"71701","263854"
"75711","292812"
"281067","308657"
"3036","203333"
"118399","151559"
"12152","238420"
"319544","332195"
"241349","26151"
"42477","115238"
"262726","377918"
"26472","371090"
"97679","145933"
"323660","324669"
"64429","81419"
"141728","197035"
"164740","325420"
"79895","130427"
"24090","201267"
"349542","361946"
"196552","39880"
"19237","247827"
"39260","56483"
"326607","331170"
"35634","293021"
"214030","235132"
"101756","285560"
"248401","320102"
"192788","282626"
"30766","45865"
"55021","150958"
"33134","34803"
"19828","134981"
"115214","156731"
"180521","333429"
"152439","289133"
"670","102657"
"124511","237404"
"191773","270316"
"37421","43064"
"12604","398124"
"986","230582"
"16107","163821"
"90","85527"
"66432","274645"
"363048","378812"
"106193","249086"
"43505","43508"
"23173","187877"
"1042","146685"
"112643","130544"
"155663","160337"
"192061","236748"
"131106","226318"
"90","23001"
"76152","381539"
"132300","134409"
"47978","290821"
"223826","262048"
"126263","385981"
"22933","149415"
"38789","120549"
"149963","168584"
"93007","82949"
"334632","165297"
"180413","317169"
"71960","307907"
"125497","301259"
"30919","321910"
"87722","260865"
"142648","203336"
"39880","245953"
"189465","254911"
"96113","348937"
"75915","196037"
"270225","189959"
"111851","156361"
"376108","266972"
"397605","397608"
"351001","354837"
"20575","184725"
"274953","274954"
"35470","147122"
"52709","235553"
"23173","169595"
"353013","385452"
"52705","224587"
"284267","71908"
"192441","289858"
"364438","354121"
"42029","98501"
"60697","106397"
"218148","265357"
"161395","201677"
"266679","282442"
"21941","235139"
"204844","257192"
"333711","277390"
"30919","277834"
"904","332628"
"12010","251787"
"60760","270585"
"26594","179351"
"33379","20676"
"298466","298467"
"223826","101046"
"91617","355108"
"147500","147502"
"30501","89674"
"228567","284576"
"21941","98728"
"92019","390064"
"346370","375705"
"58896","73851"
"30501","268483"
"111118","154030"
"1349","117828"
"40254","341202"
"69733","107585"
"5561","299438"
"167017","309270"
"59662","56390"
"98246","350128"
"244145","254898"
"138721","277453"
"160195","160430"
"73837","60697"
"109379","179351"
"78182","109378"
"109734","310167"
"1165","276913"
"194658","289858"
"274806","316140"
"219765","231156"
"92163","89620"
"71369","86918"
"184543","40787"
"84530","127013"
"265574","196349"
"16408","286219"
"116357","280215"
"22990","79790"
"338806","382496"
"58823","68257"
"56696","257974"
"95422","390778"
"396247","227412"
"37154","345199"
"33948","125931"
"289797","318959"
"34865","48809"
"915","343646"
"343645","343646"
"28003","84182"
"1663","205642"
"119490","152209"
"26443","50659"
"172120","119774"
"51041","328691"
"185292","185294"
"22392","23081"
"170804","148057"
"55884","109645"
"26264","265419"
"189493","314500"
"289531","397575"
"104350","98684"
"167878","115002"
"326170","326175"
"36172","191109"
"148","1112"
"100437","162318"
"132318","275590"
"110342","336805"
"62619","124832"
"50462","192401"
"302706","326990"
"131182","224690"
"104344","104347"
"136318","224056"
"9242","254233"
"8947","91207"
"198415","67400"
"47783","314412"
"170342","123529"
"107907","249720"
"75958","92229"
"273848","299002"
"39559","170857"
"118744","282626"
"130149","330054"
"210545","305998"
"60354","276822"
"42287","85996"
"15103","264967"
"148740","265125"
"198729","244299"
"124142","308392"
"23454","29036"
"577","364917"
"80815","390261"
"45942","300062"
"254594","325530"
"65143","403346"
"390592","394445"
"36111","96072"
"269920","354521"
"144083","182430"
"21371","101872"
"160150","150623"
"41265","91797"
"238023","205346"
"192788","275354"
"61375","326935"
"115318","337816"
"13039","226203"
"215027","227650"
"17208","263818"
"24842","389665"
"141568","174765"
"174765","317172"
"12457","174375"
"313793","313794"
"24132","254233"
"203543","203546"
"132670","372646"
"139646","344637"
"33081","54586"
"5670","5716"
"275027","279372"
"7335","53388"
"48973","155306"
"377026","390778"
"279711","279714"
"123518","224371"
"55464","203335"
"208715","237053"
"253643","280944"
"51254","93187"
"193250","80392"
"106057","274926"
"387580","166905"
"37452","349549"
"71783","341225"
"126285","234437"
"61843","151702"
"36024","86820"
"20877","284592"
"160150","303224"
"246142","265069"
"36994","37000"
"322758","166632"
"38492","46326"
"90","60349"
"8363","114186"
"389368","257266"
"187408","398644"
"94038","104281"
"12024","73837"
"135867","336417"
"24244","135113"
"72144","265"
"111378","166770"
"62683","368140"
"327186","351350"
"298466","154030"
"58742","58743"
"14698","25966"
"106635","216885"
"114204","244882"
"44597","171781"
"139702","401373"
"190533","36229"
"75149","143876"
"273875","393078"
"140980","126120"
"46240","227036"
"360802","285731"
"302424","311486"
"203804","321318"
"85516","347691"
"237388","237389"
"12457","14989"
"203331","56208"
"6322","344880"
"18353","306507"
"144264","267591"
"1139","5354"
"26151","95525"
"94663","228914"
"187715","189669"
"9659","373847"
"115215","148185"
"145933","187842"
"333757","336606"
"116048","116051"
"42176","187391"
"167861","137513"
"39780","155450"
"212384","333457"
"251042","36169"
"73811","219695"
"329698","393313"
"37450","175586"
"134814","75539"
"89377","301924"
"157720","218769"
"139847","222473"
"15178","15182"
"15841","130519"
"78435","199378"
"8949","296858"
"85080","196101"
"213217","372162"
"395590","397575"
"194246","315534"
"358395","360534"
"259326","328619"
"61523","322729"
"94283","196175"
"43608","82913"
"63335","277453"
"5373","5378"
"342771","342777"
"271260","173881"
"33926","169463"
"43682","325530"
"100437","111550"
"72783","27125"
"392323","394330"
"4712","16769"
"3320","126367"
"122165","32726"
"187753","247055"
"4536","99981"
"88046","98977"
"54467","202247"
"397681","398426"
"225457","231223"
"186356","190434"
"136659","137808"
"231868","52825"
"60613","229518"
"174559","217965"
"797","6481"
"56818","105548"
"85429","111097"
"126263","204127"
"95528","180628"
"190278","217520"
"78928","280833"
"271036","273073"
"289158","275129"
"52824","273848"
"683","31270"
"633","43803"
"168155","199448"
"75275","226986"
"98717","266166"
"16268","255529"
"257233","231156"
"185309","234384"
"116360","234379"
"29637","36292"
"268827","268831"
"146304","208450"
"33384","245057"
"72144","367090"
"71012","150188"
"88527","192406"
"110527","349555"
"42840","72583"
"275353","275354"
"36024","50637"
"75284","176441"
"95005","318456"
"265069","297500"
"333532","160747"
"114759","98596"
"314412","394833"
"136378","266256"
"248401","289229"
"177059","195140"
"179918","211673"
"186271","265647"
"6455","60656"
"16375","396806"
"129923","120876"
"116396","148700"
"40243","110271"
"389997","394443"
"35931","348953"
"383118","306176"
"66958","387699"
"17361","348973"
"37223","144992"
"127103","68415"
"90","251964"
"51354","202218"
"65850","374203"
"293767","339777"
"90524","223878"
"6801","244715"
"184992","113207"
"36111","105993"
"107932","262606"
"7450","353587"
"111550","253539"
"47326","225280"
"357567","357568"
"6170","99414"
"391287","391288"
"7754","36600"
"229941","250204"
"39880","295235"
"95005","95008"
"150996","252746"
"66096","174559"
"92163","360423"
"121318","259578"
"24244","292305"
"39621","101872"
"173931","178846"
"141058","145198"
"32955","32959"
"186356","390001"
"23044","39869"
"224021","246844"
"79790","201852"
"45006","261410"
"1776","4714"
"18415","168235"
"248401","173814"
"146515","187428"
"113415","180490"
"46240","73719"
"75700","122190"
"286336","310851"
"102185","102186"
"270607","113344"
"31195","281067"
"193250","263372"
"83394","85504"
"16124","16128"
"197473","299438"
"89674","381487"
"72783","158587"
"239209","283172"
"4047","209922"
"5716","22322"
"49867","78552"
"106173","116048"
"95258","88787"
"72513","72515"
"281067","376009"
"201953","183036"
"110342","110345"
"2461","66400"
"44723","153533"
"312000","360318"
"196290","197872"
"394059","396489"
"249070","288595"
"112789","169211"
"116912","363274"
"40031","167837"
"33459","341950"
"226546","226549"
"102775","359712"
"26175","162847"
"331969","346021"
"579","107875"
"1370","134794"
"32700","52334"
"160026","394045"
"365112","373653"
"149142","172185"
"101","374873"
"3920","274915"
"92656","127949"
"303110","116121"
"106193","399397"
"275027","266166"
"439","441"
"384564","385365"
"45647","276102"
"6626","279955"
"172786","107980"
"28207","142052"
"123312","106216"
"12697","248445"
"91857","108567"
"72587","284786"
"131341","257731"
"173059","95525"
"76732","131827"
"232290","322924"
"198788","237896"
"47719","219455"
"265815","360127"
"136793","398030"
"12096","123529"
"234515","325050"
"2027","49867"
"47547","377990"
"68278","177239"
"48973","354121"
"75306","863"
"270951","278604"
"293469","386327"
"316565","381517"
"986","318694"
"77878","186437"
"281853","281854"
"340103","377518"
"55408","180980"
"237564","402469"
"188952","208582"
"9535","353247"
"14887","162255"
"40916","348282"
"49011","369949"
"284308","81537"
"91108","118378"
"51427","179351"
"152869","289042"
"94857","205250"
"282626","280909"
"322727","185315"
"77006","90527"
"826","160539"
"8590","13965"
"2384","251544"
"124422","141967"
"22392","25211"
"267488","276778"
"114912","196962"
"123025","168085"
"159881","382170"
"66239","69986"
"286318","288646"
"33394","67615"
"100833","263818"
"976","5895"
"60842","180521"
"30651","174375"
"222566","354199"
"1139","273113"
"260014","260015"
"289158","378477"
"194257","202150"
"243645","329446"
"169426","189019"
"21090","23173"
"163348","138622"
"135360","245816"
"131126","194756"
"117601","134658"
"826","17701"
"174765","334955"
"72612","137655"
"144070","188895"
"142207","369396"
"370496","264418"
"257803","379843"
"340333","390200"
"218293","3038"
"242619","177259"
"42509","237283"
"185819","115522"
"6580","98501"
"197272","332145"
"185657","174455"
"259485","351442"
"73569","260166"
"211347","230606"
"387578","185653"
"302195","337257"
"67212","189507"
"151242","250541"
"215557","243256"
"32755","45755"
"89614","327824"
"10748","91624"
"29829","49402"
"237928","295738"
"22352","64667"
"72513","54786"
"315417","335488"
"341144","222871"
"18283","385257"
"230902","267992"
"79790","271260"
"206773","229841"
"12697","104702"
"179466","187428"
"108567","120637"
"42856","42858"
"8006","235941"
"65121","65122"
"67708","76638"
"148","93583"
"246844","276778"
"60916","402411"
"207104","221612"
"195183","275174"
"142793","211363"
"85819","350767"
"56442","123405"
"307478","22008"
"131195","131196"
"9210","162977"
"238929","238930"
"46811","276451"
"111070","133344"
"118957","155306"
"198086","283585"
"2935","156546"
"127152","274563"
"27414","257266"
"80554","279129"
"197656","221460"
"108768","119774"
"1522","128061"
"79147","180628"
"93226","91945"
"294452","296858"
"94825","98513"
"11411","301411"
"29924","156706"
"101521","238118"
"47947","228825"
"377401","392670"
"12194","166112"
"241410","30971"
"122272","186271"
"196341","238383"
"107037","159160"
"72560","121832"
"239213","279711"
"19828","330661"
"9943","376028"
"4781","64450"
"4198","38381"
"298130","222566"
"154215","264090"
"61600","290875"
"20426","375068"
"255357","290331"
"24330","273161"
"121285","319303"
"69732","393313"
"14702","81569"
"291524","390200"
"16107","82864"
"17419","17424"
"284576","294425"
"128790","313988"
"33952","93050"
"29036","331600"
"262750","262752"
"169805","169806"
"174453","107430"
"2423","342718"
"39559","310705"
"112069","177243"
"141047","320186"
"270225","238118"
"66027","67400"
"68141","111941"
"80554","331499"
"297502","398616"
"80986","84308"
"91159","91161"
"205582","266972"
"156611","358559"
"250941","381517"
"50042","167842"
"8136","216217"
"107037","47297"
"29176","137563"
"90","55158"
"117601","269963"
"119244","324316"
"176822","270926"
"43389","146401"
"290594","290679"
"383560","385932"
"61600","61603"
"121709","136943"
"147594","285678"
"396247","222402"
"24090","26373"
"42062","126263"
"102253","375073"
"349285","234143"
"50718","34074"
"9811","138693"
"4095","33648"
"18534","273965"
"161590","349928"
"32044","78045"
"61891","87235"
"14688","251852"
"190434","400417"
"319300","319303"
"64469","73308"
"214380","234666"
"41935","48973"
"129459","160747"
"160954","284119"
"333532","333534"
"235069","235070"
"89953","368345"
"1112","97383"
"28732","104950"
"579","53920"
"56347","93226"
"17326","307596"
"96719","319845"
"20574","150058"
"85475","106349"
"140865","238738"
"29976","229454"
"114138","76168"
"2515","241110"
"87743","32959"
"11284","57074"
"377026","49426"
"61523","78702"
"53956","247705"
"2461","144096"
"394764","106216"
"94289","94291"
"61540","65405"
"374673","375391"
"16846","195504"
"192582","297668"
"42176","83808"
"303110","390261"
"83936","238161"
"7606","244723"
"41326","68257"
"372639","376376"
"73978","276913"
"299435","303693"
"133344","142393"
"47019","135113"
"9811","116357"
"22322","188073"
"248692","278740"
"225107","286757"
"20208","279123"
"33939","83721"
"274025","337257"
"61342","160763"
"260014","311906"
"17361","179910"
"21941","266487"
"274806","67144"
"85691","185822"
"196603","169595"
"181112","275027"
"20338","35110"
"268354","294934"
"154939","166628"
"31440","230902"
"78552","142419"
"16121","47719"
"215027","207699"
"174741","191028"
"9781","80392"
"3518","3829"
"55175","58750"
"156468","49909"
"95952","140222"
"307907","328816"
"118744","400446"
"77784","174967"
"99957","101427"
"73315","106216"
"170519","179610"
"34679","47719"
"24459","93009"
"75207","183883"
"157665","377813"
"3458","283802"
"224825","172759"
"266487","374826"
"196341","196349"
"273681","381529"
"82420","386394"
"297621","246590"
"186113","248445"
"4987","37704"
"126049","167123"
"159845","224473"
"185970","239958"
"368740","369949"
"119490","148039"
"54256","109005"
"338873","234437"
"10687","19544"
"160230","263372"
"2423","357155"
"201267","77482"
"47297","252433"
"126424","292178"
"24456","20084"
"320139","86514"
"192725","264255"
"11194","103619"
"195736","185773"
"57207","392150"
"32936","197487"
"273681","277390"
"137655","253012"
"36344","172340"
"60354","100250"
"2935","275129"
"45199","31495"
"90022","380439"
"45348","71528"
"43852","269751"
"109748","362162"
"3518","338319"
"169861","171607"
"184667","184725"
"91077","98520"
"241410","241413"
"166770","287538"
"120539","340333"
"233037","4645"
"39671","386327"
"143628","271366"
"73506","73510"
"60697","260783"
"683","278604"
"90559","244951"
"170611","248309"
"36111","263510"
"86890","153912"
"448","62168"
"51193","96527"
"36319","64806"
"9535","164877"
"156733","188952"
"100414","26263"
"47019","294460"
"187379","333757"
"214364","376376"
"202150","377001"
"28349","91207"
"561","640"
"98756","296116"
"55387","166055"
"51250","71431"
"9659","124420"
"158462","160315"
"85080","125497"
"29568","371678"
"330015","359291"
"75510","162091"
"52391","68857"
"286317","286318"
"575","95308"
"51625","51632"
"237402","237404"
"336452","363961"
"235647","337223"
"27502","176159"
"8226","373180"
"255346","359332"
"131431","139847"
"50659","54908"
"43165","187391"
"69732","69733"
"351114","351116"
"10546","359061"
"133887","345363"
"293335","294425"
"85563","394137"
"670","19750"
"64370","397425"
"16497","354535"
"179523","286729"
"6481","362699"
"70324","133348"
"172759","170140"
"124553","277622"
"450","174375"
"198074","259326"
"98955","323893"
"206632","260166"
"34580","290806"
"125497","138852"
"323736","325436"
"826","12572"
"1042","144337"
"59662","27651"
"122275","272279"
"260444","390164"
"40349","187910"
"92656","317526"
"112995","228956"
"59742","180206"
"67517","124832"
"46638","392150"
"271214","263282"
"118957","387687"
"28485","198260"
"5561","59742"
"100455","240637"
"39287","65515"
"95941","251657"
"37223","217635"
"58538","391288"
"61533","71135"
"73536","196101"
"184612","375705"
"113207","302639"
"95761","219280"
"348599","196166"
"172345","381846"
"43177","46121"
"65122","168703"
"78989","135087"
"271260","279304"
"211070","211071"
"104414","179378"
"252937","309639"
"135113","316699"
"261116","310622"
"11487","298247"
"78948","56160"
"243265","251066"
"130201","219202"
"35931","350899"
"8196","59577"
"72786","247540"
"79270","189507"
"284267","234384"
"131270","63232"
"95846","200186"
"11095","167493"
"293368","293371"
"20538","30017"
"108863","142957"
"27651","139200"
"229173","230980"
"27707","67033"
"109732","123809"
"47897","60697"
"155595","380883"
"86496","196903"
"142793","233286"
"278629","320851"
"375390","375391"
"142078","107430"
"68949","184061"
"57347","112541"
"146117","273875"
"146304","91210"
"65409","394445"
"904","4311"
"151702","151704"
"197846","17023"
"30948","36286"
"30766","81174"
"48881","65142"
"448","22302"
"93557","292812"
"124819","143089"
"85819","104196"
"221612","238383"
"177715","177716"
"143699","179087"
"88247","109690"
"273964","274118"
"24521","71102"
"100182","169595"
"32611","117528"
"104114","109378"
"131341","235554"
"93557","167792"
"159642","197347"
"20403","22950"
"233457","360404"
"83121","55884"
"190679","291134"
"296446","354535"
"16375","74440"
"134814","235139"
"103035","311376"
"316992","358591"
"73837","91066"
"25557","77784"
"186271","395873"
"24090","26306"
"36111","17326"
"12163","78477"
"96036","132836"
"32936","259165"
"132851","159002"
"683","6286"
"108541","265471"
"670","51511"
"67560","68415"
"105993","240637"
"176441","291812"
"94532","67640"
"52432","288595"
"62232","383545"
"312519","312525"
"197198","247990"
"56904","174774"
"136509","136510"
"25840","24522"
"25557","64667"
"34407","175826"
"91624","113830"
"275763","319544"
"582","178846"
"126321","155629"
"34967","177588"
"1696","200066"
"113434","230606"
"376183","105131"
"10132","170610"
"396362","399739"
"14367","227923"
"197035","381460"
"120487","139716"
"128852","177059"
"127152","261405"
"107437","112455"
"178336","247540"
"4311","7068"
"146515","78928"
"72909","129993"
"259557","387060"
"34011","190429"
"26472","295659"
"244227","131622"
"306672","306673"
"29076","42840"
"113832","165203"
"184667","185294"
"311162","353536"
"393512","393519"
"228275","378257"
"108073","187712"
"136378","259708"
"166686","294444"
"15046","82722"
"11638","314364"
"11640","272279"
"20629","187428"
"354770","337309"
"82657","173059"
"12112","214444"
"394764","394772"
"55004","93226"
"54582","54586"
"13091","177259"
"80157","218058"
"114857","197637"
"353532","75627"
"18283","153797"
"86260","1316"
"60278","62045"
"154963","358395"
"239861","360075"
"35509","257816"
"88680","81760"
"125660","206054"
"18415","210005"
"88099","360002"
"1042","265815"
"71951","146295"
"50823","112424"
"44360","45868"
"29036","159454"
"139315","326014"
"293370","293371"
"26668","362789"
"8947","237324"
"254236","237080"
"73536","270494"
"40590","120637"
"74574","159914"
"79895","217745"
"356722","357155"
"56696","84239"
"61672","65545"
"49988","73719"
"36344","2930"
"144505","147594"
"16408","30766"
"208581","208582"
"18675","48797"
"17660","289042"
"5819","259553"
"31816","339102"
"37577","122108"
"1590","1602"
"246367","269963"
"73811","73815"
"21723","36901"
"72177","75184"
"29550","114880"
"86062","152341"
"155746","229706"
"328155","347295"
"72115","300825"
"16176","161687"
"146689","378149"
"159160","310894"
"68285","83616"
"87073","72690"
"2315","82937"
"38151","109524"
"175285","199500"
"180980","235069"
"1370","29643"
"154265","222402"
"12604","113207"
"14058","204181"
"262906","247990"
"231888","231890"
"93548","300403"
"3920","116121"
"380783","344872"
"123036","354969"
"65453","67826"
"275763","279900"
"2814","60965"
"41433","211098"
"211053","260635"
"257","237947"
"311442","135668"
"904","250281"
"16375","278238"
"13518","377518"
"123033","122208"
"915","362136"
"26668","397725"
"149045","359116"
"231279","239594"
"102023","132458"
"74591","114759"
"263035","326001"
"16570","237947"
"121794","124665"
"37770","67517"
"109734","297502"
"66958","86425"
"69732","178350"
"76795","343156"
"75915","259325"
"303877","310894"
"316958","316959"
"218331","323051"
"95699","101724"
"179969","391640"
"101887","198074"
"192061","71432"
"19233","22971"
"171731","216200"
"99197","294934"
"97241","269920"
"17685","26263"
"69529","335642"
"5964","147049"
"27125","222451"
"62025","165682"
"162294","373822"
"13039","13044"
"142648","265574"
"91234","112069"
"42074","77024"
"318515","335587"
"104410","104414"
"393512","133358"
"149558","353522"
"63848","253298"
"158370","211098"
"292076","342369"
"219695","399833"
"64129","86175"
"48520","87172"
"22008","104196"
"94479","163418"
"29642","213862"
"73536","73540"
"50718","9781"
"64370","397155"
"21862","95846"
"68285","81537"
"379436","385257"
"183991","313509"
"169463","356214"
"336606","165065"
"30518","244227"
"81495","274025"
"123755","399588"
"139805","313988"
"374203","19467"
"265701","137824"
"293369","99789"
"7750","102775"
"2073","16846"
"47028","291363"
"242977","330054"
"265325","274563"
"60667","113899"
"180980","184061"
"400067","306507"
"8927","191352"
"407","7335"
"57550","342403"
"63756","136510"
"280483","308392"
"48973","152439"
"109511","376001"
"83503","269961"
"99624","99628"
"92163","358559"
"104341","113832"
"24810","96650"
"99204","398661"
"134981","347691"
"582","144664"
"12936","342450"
"172340","373707"
"66660","68903"
"88171","334206"
"94289","198881"
"84043","86422"
"333711","320102"
"365815","170604"
"326762","398027"
"14688","104744"
"117822","134663"
"116732","267938"
"683","6481"
"259487","395873"
"42392","330126"
"146616","375611"
"387584","253825"
"57689","100739"
"239341","248080"
"18247","20575"
"47978","185026"
"138145","266972"
"236190","309736"
"196552","253825"
"186064","202170"
"2563","54573"
"212893","269920"
"33939","399833"
"72733","353533"
"115129","288514"
"37812","101682"
"187715","163691"
"58161","98684"
"74130","360808"
"43177","154225"
"254448","325795"
"92656","207221"
"290968","387409"
"11024","173049"
"32478","234578"
"83656","143933"
"155021","300968"
"75848","75849"
"117528","172920"
"52709","128058"
"286318","97276"
"7606","238420"
"71012","97276"
"91108","91111"
"96650","96651"
"20386","40488"
"22352","61891"
"83121","200295"
"79221","136649"
"118097","129866"
"254594","248762"
"378812","369949"
"104040","394833"
"178350","376852"
"73536","73538"
"58161","373680"
"53587","101726"
"45600","155398"
"378459","378460"
"70040","122962"
"377026","397581"
"12604","45905"
"18128","103992"
"114851","303923"
"198771","248645"
"169803","169805"
"22888","22891"
"78937","115630"
"81836","284295"
"124657","118578"
"113207","345029"
"50718","81495"
"265","186013"
"41610","378477"
"71210","292217"
"79221","122874"
"101663","18731"
"49822","240637"
"262639","177565"
"19237","248692"
"358512","358518"
"42769","45245"
"75275","321135"
"49051","110784"
"146685","146689"
"12457","28296"
"167107","169861"
"120602","129993"
"134359","348087"
"99470","231025"
"71222","100220"
"92656","146616"
"387695","387699"
"278728","294282"
"298544","374873"
"287523","337377"
"156468","87434"
"14367","57074"
"16018","101861"
"110342","110343"
"84519","175142"
"354521","354523"
"215400","135087"
"13518","290679"
"2461","222386"
"31784","289858"
"98413","101861"
"104350","90553"
"86422","86425"
"68949","68950"
"401112","357514"
"7634","297668"
"54582","54587"
"29405","374826"
"324848","333477"
"378525","389665"
"72422","265301"
"64541","86820"
"257","12453"
"66958","85649"
"29440","126319"
"8715","56208"
"21090","154692"
"174348","327487"
"67088","67094"
"184595","298248"
"216879","348957"
"14702","393545"
"8094","105066"
