"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","from_pagerank","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","to_pagerank","same_community"
5765,252403,1,2,319674,4.5,50,24027,4.5,93,82,1.63397624852125e-06,0.0521772470742676,0.00421559771153267,0.0463404187835528,0.000225556657864333,2,1.46159299020002e-06,1.44370331081058e-05,0,0.00336166596086477,8.26096946943521e-06,1
5786,10781,1,2,482329,3.5,698,382191,4,68,14,1.16184365999342e-06,0.00037119577167649,0.0769230769230769,1.71857293056448e-05,3.65867761925237e-05,4,1.08049235875804e-06,2.99653611494621e-05,0,1.50344490460995e-06,1.128672610311e-05,1
5786,136641,1,1,482329,3.5,698,315803,4,53,14,1.16184365999342e-06,0.00037119577167649,0.0769230769230769,1.71857293056448e-05,3.65867761925237e-05,3,1.07560074990884e-06,1.14689422078125e-06,0.666666666666667,1.45062089005358e-06,8.4425116434778e-06,1
5819,36149,1,1,408167,3,33,8164,5,56,13,1.31938479725674e-06,0.000348758116258649,0.0128205128205128,0.000150938989177003,3.4472265118576e-05,1,1.20465672102078e-06,0,NA,1.08925211746217e-05,3.84239198079443e-06,1
6129,15393,1,1,440058,3,34,159213,3.5,359,9,1.27316524157037e-06,0.000168218872656781,0.0833333333333333,0.000113111743629098,2.55658111473618e-05,3,1.25197028824112e-06,1.36420286798867e-05,0.333333333333333,3.39101692023732e-05,8.86664619158921e-06,1
6129,60245,1,1,440058,3,34,6725,4.5,99,9,1.27316524157037e-06,0.000168218872656781,0.0833333333333333,0.000113111743629098,2.55658111473618e-05,4,1.32831231279098e-06,7.30407983782524e-05,0.166666666666667,0.000206692148173927,1.07412251649301e-05,1
6239,246707,1,2,18098,5,38,9799,4,230,4,0.25,8.00024000560012e-10,0.333333333333333,0,1.69061629001771e-05,2,0.166666666666667,0,1,0,9.0104274797631e-06,1
6239,249542,1,1,18098,5,38,24965,4,44,4,0.25,8.00024000560012e-10,0.333333333333333,0,1.69061629001771e-05,2,0.166666666666667,0,1,0,9.01042747975881e-06,1
6261,35124,1,0,1198550,5,43,307541,3,61,15,1.0349834764888e-06,0.000250705818777059,0.133333333333333,1.2505632585951e-07,4.11850369843452e-05,3,9.64405713910974e-07,5.03186724777839e-06,0.333333333333333,1.15319581856353e-08,8.81449010302953e-06,1
6261,218828,1,0,1198550,5,43,743985,3,77,15,1.0349834764888e-06,0.000250705818777059,0.133333333333333,1.2505632585951e-07,4.11850369843452e-05,2,9.63040434215671e-07,2.88736662042114e-05,0,9.07219118284895e-09,8.19481210922354e-06,1
6488,14989,1,1,172852,4.5,33,1183,4.5,50,26,1.34390538906061e-06,0.000793800485124548,0.0738461538461539,0.000643736823490991,6.05204842758687e-05,2,1.22572001858192e-06,4.42125560321174e-06,0,4.79983370982326e-05,5.78366509501113e-06,1
6488,104114,1,0,172852,4.5,33,517694,3.5,38,26,1.34390538906061e-06,0.000793800485124548,0.0738461538461539,0.000643736823490991,6.05204842758687e-05,2,1.22507583219401e-06,1.426787428382e-05,0,4.73426042747249e-05,6.02366816721267e-06,1
6488,151321,1,2,172852,4.5,33,601579,4.5,131,26,1.34390538906061e-06,0.000793800485124548,0.0738461538461539,0.000643736823490991,6.05204842758687e-05,6,1.22508483712497e-06,2.16123485075952e-05,0.2,5.82908272016641e-05,1.49459010300571e-05,1
6669,6854,1,1,21790,4.5,51,139915,5,38,4,1.11539422493486e-06,0.000192476396214339,0,2.68907302212881e-06,1.05034866086836e-05,9,1.04787093583258e-06,0.000116166151634743,0.277777777777778,2.29549623289001e-07,2.20783548668324e-05,1
6678,7548,1,3,99555,3,116,23625,4,482,1,9.47891557414266e-07,0,NA,7.74373367130474e-09,5.81120186339867e-06,2,1.01751137068957e-06,1.44370331081058e-05,0,1.07305860539222e-07,9.93591924428323e-06,1
6709,12517,1,2,4030,4,124,63134,4,67,11,1.13498617586838e-06,0.000351306341600094,0.0727272727272727,7.2378041552815e-06,3.18388352507207e-05,6,1.22676807949457e-06,0.000819098038665497,0.266666666666667,4.43914146727809e-05,1.68872333136964e-05,1
6709,16976,1,0,4030,4,124,428979,3.5,135,11,1.13498617586838e-06,0.000351306341600094,0.0727272727272727,7.2378041552815e-06,3.18388352507207e-05,6,1.13169795434278e-06,0.000150301123775505,0.2,4.10640304299092e-06,1.69664877610256e-05,1
6709,39230,1,1,4030,4,124,31750,4.5,280,11,1.13498617586838e-06,0.000351306341600094,0.0727272727272727,7.2378041552815e-06,3.18388352507207e-05,3,1.04904715047323e-06,2.88736662042114e-05,0.333333333333333,5.65919389898148e-07,1.11779053447073e-05,1
6709,86343,1,3,4030,4,124,11493,2,326,11,1.13498617586838e-06,0.000351306341600094,0.0727272727272727,7.2378041552815e-06,3.18388352507207e-05,4,1.06323821958634e-06,0.000130871583634125,0.333333333333333,5.32032735693727e-07,1.10493353345344e-05,0
6716,11732,1,1,504034,4.5,46,63404,3,61,3,1.03558154635108e-06,2.87269697745934e-05,0.333333333333333,1.93897684101313e-07,1.05796845676624e-05,5,9.69555003340117e-07,4.24038200023844e-06,0.4,4.15011818733566e-08,1.53210207062533e-05,1
6854,26757,1,3,139915,5,38,255858,4,58,9,1.04787093583258e-06,0.000116166151634743,0.277777777777778,2.29549623289001e-07,2.20783548668324e-05,3,9.74186967911255e-07,0,1,2.00649705407734e-08,7.96399803298016e-06,1
6854,38132,1,1,139915,5,38,155757,3.5,91,9,1.04787093583258e-06,0.000116166151634743,0.277777777777778,2.29549623289001e-07,2.20783548668324e-05,4,9.74187916952429e-07,6.66686667133343e-11,0.833333333333333,2.1415499120981e-08,1.02902517539488e-05,1
7535,20423,1,0,22591,3.5,129,52599,4.5,337,8,1.07861600623009e-06,1.36356203839389e-06,0.571428571428571,1.18351661379775e-06,1.72165500539287e-05,7,1.08005940326718e-06,3.06687550208712e-05,0.285714285714286,8.62033102566392e-07,1.7109802852384e-05,1
7606,7617,1,1,411572,4.5,194,13107,4,58,6,1.32352512977164e-06,4.18735835080826e-05,0.2,2.92102439785416e-05,1.55674178267394e-05,4,1.22830506184516e-06,3.15213213632121e-05,0.166666666666667,4.43145480283143e-06,1.20838713848084e-05,1
7925,8515,1,1,966106,4,33,1513589,4.5,68,5,1.2720655673476e-06,1.71569014855659e-05,0.1,0.000142288062705516,1.23020953207046e-05,6,1.27626717377016e-06,4.54265798014239e-05,0,9.1459465902331e-05,1.53768947656946e-05,1
8012,10132,1,0,306142,3.5,34,170096,3.5,44,6,1.3788481929505e-06,0.000353158346145045,0.2,0.00121754877261614,1.7103826778569e-05,6,1.35812914993338e-06,0.000399325980502068,0.2,0.00118191788407851,1.6596030609969e-05,1
8016,20605,1,1,24029,4,583,529423,4,53,1,8.62710792598286e-07,0,NA,2.43379100734715e-10,5.9697399458525e-06,2,9.20002134404952e-07,1.44370331081058e-05,0,3.37253720428913e-09,1.03089500265271e-05,1
8791,13986,1,0,43243,4.5,87,43678,4.5,150,4,1.25461541646331e-06,0.00034157735413378,0.166666666666667,5.64284888469655e-05,1.09065719200949e-05,7,1.16197596336522e-06,0.000362255859543397,0.142857142857143,1.14505382022881e-05,1.94722969652437e-05,1
8903,14299,1,3,197779,4,381,62103,4.5,35,5,1.32691812649776e-06,0.000237386478168765,0.1,0.000484721187360468,1.43057128163568e-05,10,1.2274818455435e-06,0.000279310635799308,0.0222222222222222,4.8985571030679e-05,3.11777108516361e-05,0
8927,10227,1,2,43200,4.5,53,342723,4,390,3,8.12563532311183e-07,1.00003000070001e-10,0.666666666666667,6.17992502032269e-12,1.10441151219613e-05,2,8.12562872052225e-07,0,1,5.79049677220825e-12,7.6612330125294e-06,1
9107,26594,1,1,300286,4.5,43,329915,4,36,9,1.37914104337536e-06,0.000152570224270934,0.0833333333333333,0.000455152141714959,2.1910353941766e-05,13,1.29737696325569e-06,0.000134841585995596,0.102564102564103,0.000118309547588972,3.15036478116379e-05,1
9210,11685,1,1,19904,3.5,125,153253,3,38,7,1.08410367933948e-06,0.000179267438000077,0.285714285714286,4.93797312760479e-07,1.98304096650662e-05,3,1.00545863492903e-06,7.01361187744359e-05,0.333333333333333,4.08588423469213e-08,9.73529793671178e-06,1
9242,10271,1,1,72573,3.5,41,839429,3.5,51,2,9.56445389837577e-07,0,1,5.49741284166337e-09,8.66375773072437e-06,2,9.56445389837577e-07,0,1,5.49741284170162e-09,8.66375773072102e-06,1
9251,23483,1,1,1066802,4,65,251579,4,69,4,1.13137785984039e-06,0.000128454210780921,0,3.45572573039521e-06,1.17469094529093e-05,2,1.04596274071525e-06,2.88736662042114e-05,0,2.5069505698661e-07,8.42124087486463e-06,1
9294,124520,1,1,174319,4.5,36,195208,4.5,36,11,1.20213402832709e-06,0.00023767744360891,0.254545454545455,4.86621216411979e-05,2.58538327108492e-05,4,1.1061665466476e-06,2.16546496351581e-05,0.666666666666667,4.41353477655843e-06,1.03407840628563e-05,1
9329,26598,1,1,177725,5,85,570576,5,34,8,1.02980884688184e-06,0.000220806069018481,0.178571428571429,1.50819015352626e-07,2.14071197277057e-05,9,1.02319166221578e-06,0.000230753853841725,0.166666666666667,6.92435093720931e-08,2.46919132378404e-05,1
9535,9943,1,2,91971,4.5,85,677998,4,53,6,1.03227617929811e-06,8.17216885533976e-06,0.4,2.24516590863976e-07,1.62519032571424e-05,5,1.02856108418567e-06,1.34687401168383e-05,0.5,2.19596222075748e-07,1.3863407081161e-05,1
9535,10241,1,1,91971,4.5,85,78536,5,40,6,1.03227617929811e-06,8.17216885533976e-06,0.4,2.24516590863976e-07,1.62519032571424e-05,10,1.0429812576268e-06,0.000213536074966892,0.0888888888888889,2.1784720561807e-07,2.85087920124364e-05,1
9535,27323,1,1,91971,4.5,85,405063,4,101,6,1.03227617929811e-06,8.17216885533976e-06,0.4,2.24516590863976e-07,1.62519032571424e-05,2,9.70141941467456e-07,0,1,3.19232103662254e-08,6.314036467061e-06,1
9888,15603,1,1,332896,3.5,64,687350,4.5,35,2,9.69811701360064e-07,0,1,1.32964355664709e-08,7.71311041434081e-06,2,9.69811701360064e-07,0,1,1.32964355665599e-08,7.71311041433684e-06,1
9905,27036,1,1,1686510,3.5,56,506679,4,43,3,8.52817367455125e-07,1.97442466720027e-07,0.666666666666667,1.66672849764225e-11,8.41847110244825e-06,2,8.50434146631856e-07,0,1,1.50451145054957e-11,6.07478119810091e-06,1
10001,18014,1,1,92783,4,83,583329,4,47,5,1.07791376258734e-06,3.17236190418569e-07,0.5,1.64171525518774e-06,1.08540801974066e-05,8,1.16884422345496e-06,6.61482364132018e-05,0.392857142857143,5.81360417098443e-06,1.65382103327434e-05,1
10077,24864,1,1,152452,3.5,43,28525,4,1244,2,0.166666666666667,0,1,0,9.01042747976888e-06,2,0.166666666666667,0,1,0,9.01042747976119e-06,1
10186,13552,1,1,423177,3.5,59,119015,3.5,607,3,9.05328036560767e-07,4.38496286945854e-07,0.666666666666667,1.59464818288722e-09,9.6506352016737e-06,4,9.01032402927274e-07,1.4437233114106e-05,0.166666666666667,9.63902942265330e-10,1.34956427686041e-05,1
10241,27323,1,0,78536,5,40,405063,4,101,10,1.0429812576268e-06,0.000213536074966892,0.0888888888888889,2.1784720561807e-07,2.85087920124364e-05,2,9.70141941467456e-07,0,1,3.19232103662254e-08,6.314036467061e-06,1
10252,12812,1,3,358137,4.5,636,65302,4,43,5,1.08495995955269e-06,7.65579873795499e-05,0.1,4.74304970682457e-07,1.5950811849693e-05,4,1.05853710172542e-06,6.63312799605957e-05,0,2.66498607257935e-07,1.37759700773439e-05,0
10511,19309,1,1,17749,4.5,50,25356,3.5,59,4,9.62707595859202e-07,3.56571682802384e-05,0.166666666666667,1.00198619430971e-08,1.47573013523531e-05,2,9.00155636909622e-07,0,1,7.79323751067917e-10,8.21628299469964e-06,1
10712,53587,1,1,218173,4,416,37396,4.5,59,11,1.20814677533544e-06,0.000287193110401608,0.145454545454545,6.52398967805164e-05,3.09444159371969e-05,4,1.11230993404002e-06,9.71238229577225e-06,0.333333333333333,9.97810160481102e-06,1.21763465311468e-05,1
10748,14981,1,1,104753,4.5,120,1856596,4,58,3,0.0769230769230769,1.66671666783336e-10,0.666666666666667,0,1.11477066436346e-05,4,0.1,1.53337933440669e-09,0.333333333333333,0,1.45262194247951e-05,1
10781,118935,1,1,382191,4,68,226624,5,34,4,1.08049235875804e-06,2.99653611494621e-05,0,1.50344490460995e-06,1.128672610311e-05,5,1.04845321696901e-06,1.86121003861913e-05,0,8.47115687960996e-07,1.49333106072045e-05,1
11487,16369,1,3,450315,4,317,1414985,3,77,3,9.9072679717841e-07,4.02500400362846e-05,0.333333333333333,4.78947544172727e-08,9.54628580181971e-06,7,1.06604807450397e-06,0.00030664791275926,0.285714285714286,6.55652685333508e-07,1.70888154418764e-05,0
11638,79585,1,1,38,4,586,269,3.5,677,5,9.35107294210938e-07,0.00014435773070305,0.1,3.79321637643827e-09,2.15864489977692e-05,1,8.7597967376765e-07,0,NA,2.73737951050286e-10,5.25813251419827e-06,1
11673,13099,1,1,222203,4,95,317079,4,33,3,1.21388981279391e-06,9.7097978685103e-05,0.333333333333333,5.05092419482578e-05,9.26097195928015e-06,6,1.16505578287088e-06,0.000187027835777666,0.0666666666666667,7.48919948054739e-06,1.7316711212343e-05,1
11728,26988,1,1,302280,3,48,956649,5,69,4,0.25,1.00003000070001e-09,0.166666666666667,0,2.04451655566842e-05,1,0.142857142857143,0,NA,2.92483280838408e-17,5.93303386536933e-06,1
12096,12644,1,0,1053036,4.5,66,70681,4.5,89,6,1.11728972328085e-06,6.2149400595397e-05,0.266666666666667,1.46183120730489e-06,1.64134987831669e-05,3,1.16426498205286e-06,9.84037564433665e-05,0,2.25249015760492e-06,9.05010634928341e-06,1
12134,21369,1,1,18825,4.5,44,1220786,4.5,97,4,1.24797827519419e-06,0.00015673363222017,0.5,2.34129110764799e-05,1.05614822243503e-05,6,1.24804369151355e-06,0.000285565548504131,0.133333333333333,2.28119106622829e-05,1.53758262745187e-05,1
12134,174901,1,1,18825,4.5,44,902274,4,300,4,1.24797827519419e-06,0.00015673363222017,0.5,2.34129110764799e-05,1.05614822243503e-05,4,1.1483548094822e-06,0.000308795445326977,0.166666666666667,3.37309093735648e-06,1.14227101774501e-05,1
12151,12152,1,1,472988,5,70,22090,2,160,4,9.08375769621371e-07,7.21841655105285e-06,0.666666666666667,2.33879453435748e-09,1.2190311873571e-05,4,9.08375769621371e-07,7.21841655105285e-06,0.666666666666667,2.33879453460086e-09,1.21903118735632e-05,1
12223,19750,1,0,221533,2.5,68,23524,4,65,5,1.12248185227465e-06,5.15261479920623e-05,0.2,1.73992949153259e-06,1.70892448893006e-05,5,1.11089016740004e-06,7.89288773060937e-05,0.2,9.38796420509304e-07,1.68026738835418e-05,1
12374,105131,1,1,292483,4.5,37,152684,4,87,21,1.32802301198275e-06,0.0036501350332476,0.0523809523809524,0.000241769082429048,5.64175194403225e-05,5,1.21798525750644e-06,0.000984647259336812,0.5,1.79175821405788e-05,1.29970206717792e-05,0
12517,16976,1,0,63134,4,67,428979,3.5,135,6,1.22676807949457e-06,0.000819098038665497,0.266666666666667,4.43914146727809e-05,1.68872333136964e-05,6,1.13169795434278e-06,0.000150301123775505,0.2,4.10640304299092e-06,1.69664877610256e-05,1
12562,37456,1,2,470338,3.5,82,385049,4,185,17,1.06236169378699e-06,0.000822577787385969,0.110294117647059,1.22451311136017e-06,4.31300733082671e-05,5,9.91950323127818e-07,3.74923531647905e-05,0.2,1.00961308582531e-07,1.42341158570756e-05,1
12562,75184,1,4,470338,3.5,82,412017,5,103,17,1.06236169378699e-06,0.000822577787385969,0.110294117647059,1.22451311136017e-06,4.31300733082671e-05,2,9.8670124067814e-07,8.61843776974575e-06,0,9.03802117098993e-08,6.2733263428405e-06,1
12562,118365,1,0,470338,3.5,82,26162,4.5,41,17,1.06236169378699e-06,0.000822577787385969,0.110294117647059,1.22451311136017e-06,4.31300733082671e-05,3,9.91825375257131e-07,0,1,1.11435810927952e-07,7.76445269632716e-06,1
12572,16018,1,0,320368,3,133,13402,4,59,2,9.72754129584469e-07,0,1,2.4726671245813e-08,7.34437703739773e-06,2,9.72754129584469e-07,0,1,2.47266712460223e-08,7.34437703739478e-06,1
12604,32264,1,1,543129,3,62,1034568,4.5,54,4,6.7498837332527e-07,3.60918827492641e-05,0.333333333333333,7.638426241052e-16,1.64566696100896e-05,2,6.4362986648542e-07,1.44370331081058e-05,0,0,1.00753804048618e-05,1
12644,23044,1,1,70681,4.5,89,148820,4,55,3,1.16426498205286e-06,9.84037564433665e-05,0,2.25249015760492e-06,9.05010634928341e-06,7,1.26199685762782e-06,0.00119202899836828,0.0476190476190476,2.93272375072396e-05,1.94094130080317e-05,1
13518,49051,1,1,17077,4,59,9514,4.5,54,4,1.01988573200259e-06,3.596123941348e-05,0.333333333333333,1.59299358508678e-07,1.29429102228734e-05,2,9.49952692355921e-07,0,1,1.25256167311854e-08,7.23117156716483e-06,1
13538,20577,1,1,201390,4,78,1627711,3,50,6,1.11056323324937e-06,1.16636823022785e-06,0.666666666666667,5.79411161110707e-06,1.48578851896563e-05,5,1.11056199990005e-06,1.16621822572775e-06,0.7,5.44376644294423e-06,1.26719539672235e-05,1
13538,27780,1,1,201390,4,78,1279286,4,129,6,1.11056323324937e-06,1.16636823022785e-06,0.666666666666667,5.79411161110707e-06,1.48578851896563e-05,4,1.11056076655346e-06,0,1,5.17983804673246e-06,1.01531589954815e-05,1
13615,14144,1,3,515169,3.5,49,108767,4,36,5,1.20177863237592e-06,0.000602233861310943,0.1,1.12392457676999e-05,1.4070857639501e-05,5,1.22972491053751e-06,0.000138655101828565,0.1,3.98002651587611e-05,1.33796764838314e-05,1
13736,19475,1,1,35163,5,39,425832,3.5,52,4,8.60670376155988e-07,4.81221103204372e-06,0.833333333333333,2.5644093790627e-11,1.11190640543104e-05,4,9.1767871334103e-07,5.77457323604217e-05,0.5,2.98513166056447e-10,1.10427660370796e-05,1
13762,44545,1,1,121796,4,36,458248,4.5,57,7,1.03783747880217e-06,3.67971538190658e-05,0.142857142857143,3.04629174992207e-07,2.19228670768309e-05,3,1.00091383433074e-06,6.52494681249389e-06,0.333333333333333,1.46932803651687e-07,1.01161125792183e-05,1
13933,243265,1,1,94549,4.5,215,498632,3.5,50,15,1.31299590213979e-06,0.00184513601681449,0.0666666666666667,0.000512616057255047,4.08885005852336e-05,3,1.26773562134258e-06,0.000121497865299507,0.333333333333333,4.40399262544702e-05,9.16833543696678e-06,1
14088,14090,1,1,35276,4,71,272310,4.5,454,4,8.97190090356014e-07,0,1,1.2691526988718e-09,1.04557866879194e-05,4,8.97190090356014e-07,0,1,1.26915270045593e-09,1.04557866879099e-05,1
14151,14868,1,1,236106,4.5,55,138183,4.5,42,2,1.01587095188124e-06,3.31986094419608e-08,0,4.5998375443159e-08,6.77624731419989e-06,3,1.06748877535553e-06,7.4207814139046e-06,0.333333333333333,5.12677757189047e-07,9.31154978527324e-06,1
14517,45100,1,1,109530,3,245,20645,4.5,59,11,1.2360374123804e-06,8.34511476678748e-05,0.181818181818182,7.1296369332924e-05,2.64034260590119e-05,2,1.13479297971671e-06,1.44370331081058e-05,0,5.17204169063374e-06,7.79471104875897e-06,1
14527,166551,1,1,550791,3,33,327547,4,126,15,1.21555275438176e-06,0.000652071831037754,0.0476190476190476,0.000161445412302716,5.05431215738477e-05,1,1.11750073196298e-06,0,NA,1.16507178276221e-05,4.45254640709785e-06,1
14527,236018,1,1,550791,3,33,1032709,3,49,15,1.21555275438176e-06,0.000652071831037754,0.0476190476190476,0.000161445412302716,5.05431215738477e-05,1,1.11750073196298e-06,0,NA,1.16507178276226e-05,4.45254640709785e-06,1
14569,20575,1,1,331099,3,162,682693,5,417,5,9.551052764791e-07,2.88759529394797e-05,0.4,1.35692415489702e-08,1.43219097055178e-05,6,9.74745323415625e-07,7.2767467440846e-06,0.4,4.59322968439723e-08,1.53229552576478e-05,1
14737,27424,1,1,643551,4,67,174227,4.5,79,2,1.13002266825473e-06,3.17300040223511e-06,0,4.26257089026561e-06,6.58772197206597e-06,4,1.12021723252573e-06,7.11717539148687e-06,0.166666666666667,1.29119884617496e-06,1.16984292686284e-05,1
14890,16408,1,2,334386,4.5,48,274470,4,90,2,1.14784469202179e-06,0,1,2.24783814695669e-06,5.88425123408452e-06,4,1.15875526509424e-06,2.37759232148356e-05,0.333333333333333,3.82137182547717e-06,1.06866914473674e-05,1
15182,24846,1,1,35472,4,114,521164,4,223,2,1.06212135373739e-06,4.0604944397136e-05,0,1.66184979625482e-07,8.35880832668232e-06,3,9.86519214928009e-07,2.61768115560356e-05,0,1.21804561019193e-08,1.37788193586123e-05,1
15212,77854,1,3,927999,4.5,124,456555,4,33,6,9.3954762660874e-07,5.95883947681432e-05,0.266666666666667,3.77370406870938e-10,1.79536756690541e-05,3,9.40529386370412e-07,3.48601214459975e-05,0.333333333333333,7.53231907071689e-10,1.01364935594552e-05,1
15212,204358,1,4,927999,4.5,124,123900,2.5,505,6,9.3954762660874e-07,5.95883947681432e-05,0.266666666666667,3.77370406870938e-10,1.79536756690541e-05,2,8.79875831922599e-07,0,1,3.3481209441117e-11,6.82376592441223e-06,1
15229,85080,1,1,10442,4.5,61,558119,3,44,4,1.09897959744377e-06,2.88766948664992e-05,0,4.28538278779315e-07,1.58558903232347e-05,1,1.01820758809023e-06,0,NA,3.09254905520561e-08,4.9578128782665e-06,1
15367,54573,1,1,108118,4.5,198,697459,3,55,7,9.26251829347363e-07,0.000100850815177524,0.380952380952381,3.32500500397572e-09,1.59989207622063e-05,3,8.68207039596318e-07,0,1,2.90412498295301e-10,7.34823516983729e-06,1
