"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","pagerank.x","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","pagerank.y","same_community"
904,211312,1,1,264904,4,32,2307,4,86,10,1.07176196595441e-06,6.79912067447887e-05,0.155555555555556,5.73589357395146e-07,2.65645109912923e-05,3,7.27482242158469e-07,0,1,4.902334175336e-14,1.02598158538271e-05,0
915,14272,1,2,77236,3.5,55,626828,3,32,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,3,7.2718969543114e-07,2.85736572040014e-05,0.333333333333333,1.08113998614993e-14,1.32902954237847e-05,0
915,56031,1,1,77236,3.5,55,1231691,4.5,45,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,4,1.00235553550844e-06,6.80195153919498e-07,0.5,9.41108442165188e-08,1.31018306580618e-05,0
915,180651,1,2,77236,3.5,55,3344,4,305,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,2,8.3373769611595e-07,1.42870286080008e-05,0,1.38220438437003e-11,1.17009930269144e-05,0
915,195566,1,2,77236,3.5,55,80984,4.5,37,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
915,239394,1,2,77236,3.5,55,108290,3.5,27,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,3,1.06873573905748e-06,0.000199981999419986,0.333333333333333,6.49373922516245e-07,1.02398867639537e-05,0
915,251347,1,2,77236,3.5,55,107240,4.5,130,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,2,0.00408163265306122,0,1,3.07418405865285e-16,9.41727432555974e-06,0
915,254941,1,2,77236,3.5,55,76159,4,82,5,1.22147549353717e-06,0.000200247913663988,0.2,2.07692329708221e-05,1.35359651975752e-05,1,9.83987570269012e-07,0,NA,3.11051781346142e-08,4.03726093148022e-06,0
976,7760,1,1,48515,4,108,7278,4,118,38,1.3683915241829e-06,0.00269080981665476,0.0384068278805121,0.000350645995167747,9.49836004071517e-05,2,1.09532624292145e-06,0,1,6.1782201771416e-08,7.21805038895192e-06,0
976,67301,1,2,48515,4,108,422415,4,30,38,1.3683915241829e-06,0.00269080981665476,0.0384068278805121,0.000350645995167747,9.49836004071517e-05,2,0.5,0,1,3.56147507927617e-16,1.06002609784174e-05,0
986,53921,1,1,70096,4,36,37721,4.5,55,2,7.60820773450398e-07,0,1,6.31863724996288e-13,8.75563554182877e-06,1,9.90585475639522e-07,0,NA,4.09933809144938e-09,4.92607485307492e-06,0
986,254898,1,0,70096,4,36,49157,3.5,195,2,7.60820773450398e-07,0,1,6.31863724996288e-13,8.75563554182877e-06,3,0.0588235294117647,1.50004500105002e-09,0.333333333333333,2.76159371595547e-16,1.2040516326693e-05,0
987,53921,1,0,335768,4,28,37721,4.5,55,15,1.2656465555429e-06,0.00188093669161007,0.0285714285714286,5.25671580780199e-05,4.09724999915798e-05,1,9.90585475639522e-07,0,NA,4.09933809144938e-09,4.92607485307492e-06,0
987,175434,1,1,335768,4,28,386774,4,49,15,1.2656465555429e-06,0.00188093669161007,0.0285714285714286,5.25671580780199e-05,4.09724999915798e-05,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,4.60293671999433e-16,1.25173294532358e-05,0
1042,1733,1,1,123768,4.5,38,312723,4.5,40,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,0
1042,2461,1,1,123768,4.5,38,216675,4,294,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,9,1.31226879464174e-06,0.000537103422637176,0.25,0.000345318239867896,2.25431281330072e-05,0
1042,3371,1,1,123768,4.5,38,111640,3.5,43,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,3,8.61391733395813e-07,1.42870286080008e-05,0.333333333333333,1.44070876713791e-11,1.05405161297068e-05,0
1042,6497,1,1,123768,4.5,38,68255,4.5,37,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,1,9.83714604718879e-07,0,NA,2.11803818509396e-08,5.95885635276897e-06,0
1042,8321,1,1,123768,4.5,38,13674,4.5,149,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,3,1.03950968407222e-06,1.42870286080008e-05,0.333333333333333,1.25635938610682e-07,1.26406296134187e-05,0
1042,65447,1,1,123768,4.5,38,999,4,390,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,3,1.12134399806232e-06,7.14341430100035e-06,0.666666666666667,2.84609723642677e-06,9.78429318300871e-06,0
1042,84480,1,0,123768,4.5,38,122147,3.5,31,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,2,1.11471660002519e-06,0,1,8.51009098581121e-07,8.25943688898919e-06,0
1042,135016,1,1,123768,4.5,38,54877,5,27,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,3,6.94402008766131e-07,0,1,4.65233289954473e-15,9.08579296829485e-06,0
1042,243385,1,1,123768,4.5,38,927475,5,53,3,1.07362374855732e-06,2.85736572040014e-05,0.333333333333333,1.03494648088417e-06,1.06368331739181e-05,1,1,0,NA,2.28362195740902e-16,1.06002609784192e-05,0
1073,12839,1,5,416935,4,65,50211,4,77,6,1.20994477812033e-06,0.00044016728419074,0.2,1.09909973234086e-05,1.62135115755209e-05,1,6.865430019642e-07,0,NA,1.45985988149573e-15,5.88832410085349e-06,0
1112,1552,1,2,573604,4.5,73,481229,4.5,35,4,1.05342663884216e-06,2.06665747186847e-05,0.166666666666667,3.30164677936363e-07,1.17070147589359e-05,4,1.04533623239915e-06,2.14590148978716e-06,0.333333333333333,3.48589825891538e-07,1.09538728311366e-05,0
1113,8104,1,2,148588,5,41,31612,4,55,9,1.19517864932861e-06,0.000391824345876222,0.0833333333333333,1.96651979304041e-05,2.53181788949533e-05,1,8.54229933071085e-07,0,NA,2.13706823270889e-11,4.43336601686436e-06,0
1113,26537,1,2,148588,5,41,200407,4.5,293,9,1.19517864932861e-06,0.000391824345876222,0.0833333333333333,1.96651979304041e-05,2.53181788949533e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
1113,94752,1,4,148588,5,41,554471,4.5,43,9,1.19517864932861e-06,0.000391824345876222,0.0833333333333333,1.96651979304041e-05,2.53181788949533e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
1113,180870,1,1,148588,5,41,160558,4.5,68,9,1.19517864932861e-06,0.000391824345876222,0.0833333333333333,1.96651979304041e-05,2.53181788949533e-05,1,8.71771937486978e-07,0,NA,2.24595209352051e-10,5.00279004087662e-06,0
1212,11443,1,3,3206,4,268,16708,4,263,2,1.00185543626797e-06,0,1,3.42565846977871e-08,7.00651195432119e-06,2,1.1571529409042e-06,0.000114285028527999,0,2.7441559359884e-05,7.93646935814124e-06,0
1212,18761,1,4,3206,4,268,4128,4,64,2,1.00185543626797e-06,0,1,3.42565846977871e-08,7.00651195432119e-06,4,1.05882066436761e-06,5.27031955371214e-05,0,3.19575435054179e-07,1.47618158888661e-05,0
1275,15672,1,1,90645,3,36,198564,4,66,3,1.03659061201346e-06,4.28598857880017e-05,0.333333333333333,9.38215620378078e-08,1.2045039353869e-05,2,1.11074333165241e-06,2.85736572040014e-05,0,2.25112047826087e-06,9.86309717061249e-06,0
1275,20944,1,1,90645,3,36,44469,4,162,3,1.03659061201346e-06,4.28598857880017e-05,0.333333333333333,9.38215620378078e-08,1.2045039353869e-05,5,9.8480640675656e-07,7.14329429740026e-05,0,5.02442120364208e-09,2.13478787850516e-05,0
1275,33860,1,1,90645,3,36,484005,4.5,70,3,1.03659061201346e-06,4.28598857880017e-05,0.333333333333333,9.38215620378078e-08,1.2045039353869e-05,3,9.63444970913596e-07,1.00003000070001e-10,0.666666666666667,2.82257011370879e-08,9.00686459611098e-06,0
1275,242223,1,1,90645,3,36,48033,4.5,31,3,1.03659061201346e-06,4.28598857880017e-05,0.333333333333333,9.38215620378078e-08,1.2045039353869e-05,1,1.105216622458e-06,0,NA,5.17072062120947e-07,4.55831392980443e-06,0
1275,248445,1,0,90645,3,36,716433,4.5,125,3,1.03659061201346e-06,4.28598857880017e-05,0.333333333333333,9.38215620378078e-08,1.2045039353869e-05,3,0.0625,0,1,3.04831835406191e-16,1.0557293285151e-05,0
1314,2801,1,1,112118,4,26,340097,4.5,34,7,1.1209467965022e-06,0.000173728306889262,0.142857142857143,1.54145841947051e-06,1.87884947536979e-05,5,1.20941944238507e-06,3.49676260290478e-05,0.3,2.02032070974914e-05,1.59931269474592e-05,0
1318,120342,1,1,494999,4,292,169130,5,85,4,0.125,1.00003000070001e-09,0.5,4.65139449530645e-16,1.40693490306345e-05,4,7.6618371553131e-07,1.37428362446828e-05,0.333333333333333,2.50829921547612e-14,1.30476008853894e-05,0
1318,196242,1,1,494999,4,292,25260,5,28,4,0.125,1.00003000070001e-09,0.5,4.65139449530645e-16,1.40693490306345e-05,3,9.56435327277823e-07,0.000128568857039997,0.333333333333333,5.36376418600263e-10,9.85941972537879e-06,0
1349,11728,1,1,247366,3.5,44,302280,3,48,16,1.18198000562622e-06,0.000607824879241435,0.075,1.78894432226713e-05,4.12635537625148e-05,3,8.09954010811266e-07,3.57151714480004e-05,0,5.77079256251369e-12,1.08626060128862e-05,0
1349,19467,1,1,247366,3.5,44,5060,4.5,64,16,1.18198000562622e-06,0.000607824879241435,0.075,1.78894432226713e-05,4.12635537625148e-05,5,9.84832593231639e-07,4.76242287174205e-06,0.6,2.7213984620117e-08,1.33106031383029e-05,0
1349,28954,1,1,247366,3.5,44,6977,4.5,25,16,1.18198000562622e-06,0.000607824879241435,0.075,1.78894432226713e-05,4.12635537625148e-05,3,9.18343638679532e-07,1.66442323157079e-05,0,2.57001503938496e-10,1.24707452273561e-05,0
1349,129650,1,1,247366,3.5,44,394056,5,216,16,1.18198000562622e-06,0.000607824879241435,0.075,1.78894432226713e-05,4.12635537625148e-05,2,1.29695966714827e-06,0.000234357023540593,0,0.000201009774837491,7.70744064271089e-06,0
1349,226301,1,1,247366,3.5,44,376090,3.5,28,16,1.18198000562622e-06,0.000607824879241435,0.075,1.78894432226713e-05,4.12635537625148e-05,2,9.80640201148918e-07,0,1,1.75922810185183e-08,6.44800709643932e-06,0
1370,1371,1,1,1086094,3.5,52,18558,4.5,221,5,1.29297693717037e-06,8.40574502710165e-05,0.1,0.000142848150852494,1.5772145797648e-05,2,1.14657203625461e-06,1.42870286080008e-05,0,5.31373948320166e-06,8.78816247672699e-06,1
1394,35095,1,1,26591,3.5,31,337155,4.5,28,4,1.13356578989131e-06,1.65751539974208e-05,0.166666666666667,1.88164684453175e-06,1.20438297612032e-05,2,0.0333333333333333,0,1,3.09012384983977e-16,9.14195244786824e-06,0
1394,83656,1,1,26591,3.5,31,195276,3.5,239,4,1.13356578989131e-06,1.65751539974208e-05,0.166666666666667,1.88164684453175e-06,1.20438297612032e-05,2,8.32097668295914e-07,3.19282181357878e-08,0,5.50482955062071e-11,8.62279040733901e-06,0
1394,193541,1,1,26591,3.5,31,144620,5,25,4,1.13356578989131e-06,1.65751539974208e-05,0.166666666666667,1.88164684453175e-06,1.20438297612032e-05,2,6.05848008486719e-07,0,1,2.53204428666528e-16,7.78953966378467e-06,0
1395,3011,1,2,177689,4.5,71,47991,4,324,4,1.22473974280465e-06,8.41233232775553e-05,0.333333333333333,2.13742744456466e-05,1.14576206420235e-05,4,8.93526489933084e-07,2.11754143386389e-05,0.166666666666667,5.25764396597126e-11,1.27677428891998e-05,0
1395,6322,1,1,177689,4.5,71,1553254,4.5,70,4,1.22473974280465e-06,8.41233232775553e-05,0.333333333333333,2.13742744456466e-05,1.14576206420235e-05,2,1.03758011415456e-06,4.99996999809995e-05,0,5.54947211815818e-08,6.05451551216865e-06,0
1452,3430,1,1,172257,4.5,54,593796,4.5,517,5,1.00793852381356e-06,0.000122398838471167,0,4.9025568606474e-09,1.69887066434751e-05,1,9.85583864809432e-07,0,NA,1.35275771816569e-08,5.21004633556154e-06,0
1452,3432,1,2,172257,4.5,54,415822,4,33,5,1.00793852381356e-06,0.000122398838471167,0,4.9025568606474e-09,1.69887066434751e-05,2,1.14929450556776e-06,4.28598857880017e-05,0,4.69711217857793e-06,8.49855042061799e-06,0
1500,4714,1,1,668903,3.5,28,9168,4,97,9,1.14872153037277e-06,0.000144591879045875,0.277777777777778,4.40910495682732e-06,2.1658433541347e-05,5,1.11024635256317e-06,3.19206915977188e-06,0.4,5.39470343088677e-06,1.23249646767382e-05,0
1500,51619,1,2,668903,3.5,28,48508,4,65,9,1.14872153037277e-06,0.000144591879045875,0.277777777777778,4.40910495682732e-06,2.1658433541347e-05,6,1.00666107634216e-06,2.11640077752223e-06,0.933333333333333,1.75175897739917e-08,1.20186987384174e-05,0
1500,61379,1,1,668903,3.5,28,771924,4.5,65,9,1.14872153037277e-06,0.000144591879045875,0.277777777777778,4.40910495682732e-06,2.1658433541347e-05,2,0.25,0,1,3.13747757699612e-16,1.04275962355587e-05,0
1500,131159,1,1,668903,3.5,28,65923,4,134,9,1.14872153037277e-06,0.000144591879045875,0.277777777777778,4.40910495682732e-06,2.1658433541347e-05,3,9.95677762831548e-07,7.14311429200014e-05,0.333333333333333,9.26108852173853e-09,1.06216914420653e-05,0
1522,2341,1,1,64536,3,66,14033,4.5,517,1,8.79257695483165e-07,0,NA,1.04080381538281e-09,4.11633952065413e-06,2,1.04407456362904e-06,1.39913151872467e-05,0,2.81280227859078e-07,8.84536664038497e-06,0
1522,15328,1,1,64536,3,66,314840,3,25,1,8.79257695483165e-07,0,NA,1.04080381538281e-09,4.11633952065413e-06,2,1.26820830067697e-06,0.000121317440636771,0,0.000148136283622925,7.14137434368985e-06,0
1550,1709,1,1,48385,3.5,27,270620,3.5,122,1,8.78779410549923e-07,0,NA,1.69198806330679e-10,4.72559199526456e-06,4,1.21999275324305e-06,0,1,4.70034441840757e-05,1.05123398142018e-05,0
1590,26988,1,2,74832,2.5,51,956649,5,69,7,1.08376178049055e-06,4.65226238301621e-05,0.238095238095238,7.81189687868861e-07,1.6633713530958e-05,3,7.6565926325203e-07,1.42865285930005e-05,0,8.03347677702834e-13,1.09185596587592e-05,0
1602,6790,1,2,486232,4,50,50245,3.5,33,5,1.21372332691274e-06,7.81278606306174e-05,0.2,2.09810914187648e-05,1.50054724558076e-05,4,1.03553007231106e-06,1.72694997141673e-05,0.5,9.66317473347464e-09,1.13357140037409e-05,1
1663,5204,1,5,171366,4.5,48,394632,3.5,303,10,1.35842064582034e-06,0.000462595554110081,0.0888888888888889,0.000183568950145334,2.86474161133432e-05,3,1.31247375052499e-06,7.14341430100035e-06,0.666666666666667,0.000347921213735209,9.40962393896199e-06,0
1663,5206,1,1,171366,4.5,48,153086,4,56,10,1.35842064582034e-06,0.000462595554110081,0.0888888888888889,0.000183568950145334,2.86474161133432e-05,2,1.1999731206021e-06,0,1,4.79359965381379e-05,6.92215937884192e-06,0
1663,173047,1,1,171366,4.5,48,965737,4,95,10,1.35842064582034e-06,0.000462595554110081,0.0888888888888889,0.000183568950145334,2.86474161133432e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
1696,1776,1,3,277129,4.5,35,39739,4.5,46,3,1.01758281343331e-06,4.52046762156089e-05,0,6.9406908890406e-08,1.00571788667802e-05,3,1.07370559422089e-06,0.000130430502547283,0,8.79395836076558e-07,9.66765921396341e-06,1
1696,58443,1,1,277129,4.5,35,31431,4.5,35,3,1.01758281343331e-06,4.52046762156089e-05,0,6.9406908890406e-08,1.00571788667802e-05,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,4.60640124161192e-16,1.25173294532371e-05,0
1696,113538,1,1,277129,4.5,35,250637,3.5,27,3,1.01758281343331e-06,4.52046762156089e-05,0,6.9406908890406e-08,1.00571788667802e-05,3,1.07960464877762e-06,0.000935746767123723,0.333333333333333,1.92626463731441e-07,8.63407243742834e-06,0
1733,6497,1,1,312723,4.5,40,68255,4.5,37,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,1,9.83714604718879e-07,0,NA,2.11803818509396e-08,5.95885635276897e-06,0
1733,6550,1,1,312723,4.5,40,10034,4.5,69,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,1,1.18230561417821e-06,0,NA,1.46005666147636e-05,3.98953750262307e-06,0
1733,13934,1,1,312723,4.5,40,96467,3.5,419,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,9,1.19133139622848e-06,0.000132180112971305,0.0555555555555556,2.44444711243544e-05,3.01562132271876e-05,0
1733,132920,1,1,312723,4.5,40,1932872,4,146,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
1733,147342,1,2,312723,4.5,40,379660,4,36,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,4,9.8281064187363e-07,1.83616011067829e-06,0.666666666666667,8.30619189423022e-09,1.08539516127193e-05,0
1733,233583,1,1,312723,4.5,40,588091,3,45,7,1.12991030771977e-06,8.57183715340023e-05,0.19047619047619,3.11460736169889e-06,2.18332516294796e-05,1,1,0,NA,2.28541882170932e-16,1.06002609784192e-05,0
1755,1820,1,0,371714,4.5,31,107765,4,76,4,1.31858104856202e-06,0.00033763535462992,0.333333333333333,0.000223044094549809,1.0680489397725e-05,4,9.50532393193428e-07,6.12059161494054e-07,0.5,1.37800458461095e-08,1.11894426757591e-05,0
1810,11522,1,1,74469,4,181,66695,4.5,129,2,1.16659569876166e-06,2.06371731206479e-05,0,1.16289849067982e-05,6.6823361501264e-06,2,0.166666666666667,2.00006000140003e-10,0,3.56216409340451e-16,1.06002609784238e-05,0
1810,40254,1,4,74469,4,181,363732,4,457,2,1.16659569876166e-06,2.06371731206479e-05,0,1.16289849067982e-05,6.6823361501264e-06,4,1.03568236450427e-06,1.55218009253332e-05,0.833333333333333,1.34352930261524e-08,1.11047583807829e-05,0
1887,9294,1,1,156267,4.5,39,174319,4.5,36,2,1.11945854029323e-06,0,1,1.55642579744025e-06,6.68956284589758e-06,8,0.0204081632653061,2.09006270146303e-08,0.214285714285714,8.19317615505016e-16,2.4439914945298e-05,0
1945,40698,1,1,46189,4.5,29,26049,4,25,2,1.21781912950289e-06,1.5379427942362e-05,0,1.46627896795372e-05,6.50063251491267e-06,5,8.71692906075961e-07,3.22759400019741e-06,0.4,2.00712444056265e-10,1.37981570789413e-05,0
1974,6801,1,1,43640,4,31,255114,3.5,71,4,1.11697647870931e-06,3.05058114795194e-07,0.333333333333333,1.64553014783251e-06,1.35304092367989e-05,2,1.06376075595094e-06,1.42870286080008e-05,0,5.88319831200679e-08,8.56979727001297e-06,0
1974,38207,1,1,43640,4,31,276250,3.5,410,4,1.11697647870931e-06,3.05058114795194e-07,0.333333333333333,1.64553014783251e-06,1.35304092367989e-05,5,1.19476454177793e-06,3.57833311710515e-06,0.5,1.61959112623397e-05,1.20734086022222e-05,0
1975,6386,1,1,6490,4,41,79335,4.5,52,10,1.19831229696096e-06,7.75637746262377e-05,0.177777777777778,3.95259723439237e-05,2.64981832082067e-05,2,1.20159379400837e-06,0,1,2.71643418382821e-05,7.56915121881945e-06,0
1975,38207,1,1,6490,4,41,276250,3.5,410,10,1.19831229696096e-06,7.75637746262377e-05,0.177777777777778,3.95259723439237e-05,2.64981832082067e-05,5,1.19476454177793e-06,3.57833311710515e-06,0.5,1.61959112623397e-05,1.20734086022222e-05,0
1975,52107,1,0,6490,4,41,30027,4.5,61,10,1.19831229696096e-06,7.75637746262377e-05,0.177777777777778,3.95259723439237e-05,2.64981832082067e-05,3,8.95221486748036e-07,2.32941139136918e-07,0.333333333333333,1.63547248749021e-10,9.45376944770099e-06,0
1999,2907,1,2,526578,5,40,42908,4.5,33,3,1.38948327895822e-06,6.42130127046419e-05,0,0.00128255792176982,8.94761730251793e-06,3,1.12296588766523e-06,3.95603748132183e-05,0.333333333333333,7.49137724013865e-07,1.03183405873318e-05,0
1999,10341,1,1,526578,5,40,54234,3,77,3,1.38948327895822e-06,6.42130127046419e-05,0,0.00128255792176982,8.94761730251793e-06,5,1.07590626274276e-06,0.000270254867550835,0,6.19509902300831e-07,1.38143342812757e-05,0
2009,22990,1,1,1061681,4.5,25,6857,4.5,134,3,1.12697897508024e-06,1.1824784665976e-07,0.333333333333333,6.39145902994588e-06,9.38787636616491e-06,1,8.07458331112823e-07,0,NA,7.571858816464e-13,5.439791747027e-06,0
2009,136150,1,1,1061681,4.5,25,145721,4.5,60,3,1.12697897508024e-06,1.1824784665976e-07,0.333333333333333,6.39145902994588e-06,9.38787636616491e-06,4,8.07354026355265e-07,7.14323429560022e-05,0.166666666666667,6.93381220640368e-13,1.68256271220329e-05,0
2027,5322,1,1,341596,4,347,84645,3.5,29,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,3,9.20873909339964e-07,3.22368439180086e-07,0.333333333333333,1.72349449529721e-09,9.92541065463797e-06,0
2027,5579,1,1,341596,4,347,322662,4.5,36,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,3,6.640300247816e-07,1.42870286080008e-05,0.333333333333333,1.10947114429002e-15,1.32321150014574e-05,0
2027,8196,1,0,341596,4,347,38503,4,35,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,3,1.16237035211685e-06,7.50896182557307e-06,0.666666666666667,2.11949899271242e-06,8.35718630735197e-06,0
2050,2339,1,0,417558,3,27,41819,4.5,145,12,1.13424208809431e-06,0.00019057379865798,0.0909090909090909,9.27131052080334e-07,3.54186327626036e-05,1,8.74343695763368e-07,0,NA,3.41225601917573e-10,4.46415548405333e-06,0
